batch_id,toy_id,toy_name,toy_category,elf_team_id,production_timestamp,production_date,paint_quality,assembly_score,safety_check_passed,defect_count,materials_plastic_kg,materials_wood_kg,materials_metal_kg,materials_fabric_kg,production_time_minutes,predicted_popularity_score,carbon_footprint_kg,quality_tier,workshop_location,shift
BATCH_2025_000525,TOY_VEH_5360,Remote Control Car,VEHICLES,Team_E,2025-11-06 08:13:13.348450,2025-10-30,1.01,0.997,True,0,0.68,0.89,0.29,0.09,47.4,0.88,2.95,PREMIUM,West_Workshop,MORNING
BATCH_2025_000996,TOY_VEH_2117,Toy Airplane,VEHICLES,Team_E,2025-11-06 12:11:37.151868,2025-11-15,0.841,0.725,True,3,0.67,0.32,0.01,0.17,35.2,0.512,1.57,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000541,TOY_EDU_8766,Robot Kit,EDUCATIONAL,Team_H,2025-11-06 15:03:28.419988,2025-11-24,0.764,0.841,True,2,0.2,0.24,0.41,0.22,106.2,0.737,1.11,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000079,TOY_VEH_7861,Hot Wheels Track,VEHICLES,Team_I,2025-11-06 15:25:15.034776,2025-11-22,0.951,0.926,True,2,1.22,0.24,0.47,0.04,56.6,0.863,4.24,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000617,TOY_EDU_8319,Microscope,EDUCATIONAL,Team_B,2025-11-06 15:27:41.732849,2025-11-05,0.999,0.92,True,0,1.36,0.41,0.17,0.19,16.5,0.837,4.53,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000754,TOY_GAM_2545,Video Game,GAMES,Team_I,2025-11-06 16:14:14.025900,2025-11-22,0.814,0.774,True,3,0.64,0.3,0.3,0.06,53.0,0.618,1.86,STANDARD,West_Workshop,MORNING
BATCH_2025_000831,TOY_BUI_8823,Wooden Block Set,BUILDING,Team_G,2025-11-06 16:56:11.956210,2025-11-16,0.977,0.841,True,3,0.53,0.8,0.11,0.17,81.3,0.673,2.26,STANDARD,West_Workshop,NIGHT
BATCH_2025_000222,TOY_GAM_5434,Chess Set,GAMES,Team_G,2025-11-06 17:47:23.959849,2025-11-06,0.986,0.878,True,0,0.74,0.41,0.32,0.07,33.3,0.839,0.66,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000073,TOY_BUI_4532,Magnetic Tiles,BUILDING,Team_A,2025-11-06 18:21:43.747102,2025-11-14,0.939,0.936,True,0,0.98,0.89,0.22,0.25,100.7,0.577,3.29,PREMIUM,North_Workshop,MORNING
BATCH_2025_000324,TOY_BUI_9448,LEGO Castle Set,BUILDING,Team_A,2025-11-06 19:09:47.916112,2025-11-13,0.83,0.939,True,3,0.33,0.32,0.39,0.23,11.4,0.513,4.62,STANDARD,North_Workshop,MORNING
BATCH_2025_000509,TOY_BUI_6833,Magnetic Tiles,BUILDING,Team_F,2025-11-06 20:47:19.682354,2025-11-01,1.004,0.976,True,0,0.49,0.26,0.36,0.2,95.7,0.514,3.0,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000286,TOY_VEH_2345,Remote Control Car,VEHICLES,Team_C,2025-11-06 21:47:30.306425,2025-11-13,0.759,0.786,True,3,1.79,0.22,0.35,0.1,87.8,0.601,4.74,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000123,TOY_GAM_7124,Video Game,GAMES,Team_J,2025-11-06 23:10:45.382068,2025-11-05,0.968,0.915,True,2,0.51,0.24,0.19,0.17,61.7,0.562,2.08,STANDARD,North_Workshop,MORNING
BATCH_2025_000945,TOY_BUI_4833,K'NEX Set,BUILDING,Team_I,2025-11-06 23:15:59.759555,2025-11-14,0.803,0.814,True,1,1.25,0.47,0.42,0.14,40.9,0.72,4.18,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000056,TOY_VEH_8683,Hot Wheels Track,VEHICLES,Team_B,2025-11-07 00:41:57.791364,2025-11-19,0.919,0.937,True,3,1.27,0.16,0.44,0.14,23.0,0.841,1.89,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000553,TOY_BUI_5316,K'NEX Set,BUILDING,Team_I,2025-11-07 01:51:57.525203,2025-11-22,0.86,0.799,True,3,0.74,0.26,0.05,0.16,64.9,0.749,4.07,STANDARD,East_Workshop,NIGHT
BATCH_2025_000625,TOY_EDU_9029,Microscope,EDUCATIONAL,Team_I,2025-11-07 02:03:56.734738,2025-10-31,0.709,0.748,True,1,0.59,0.22,0.17,0.12,68.4,0.696,3.59,ECONOMY,South_Workshop,AFTERNOON
BATCH_2025_000973,TOY_EDU_1759,Coding Game,EDUCATIONAL,Team_I,2025-11-07 02:29:26.430922,2025-10-31,0.795,0.941,True,3,1.69,0.69,0.31,0.07,87.5,0.909,1.33,STANDARD,East_Workshop,MORNING
BATCH_2025_000112,TOY_VEH_1867,Hot Wheels Track,VEHICLES,Team_A,2025-11-07 04:17:58.023237,2025-11-24,0.774,0.766,True,3,1.57,0.26,0.23,0.13,80.4,0.573,4.04,STANDARD,North_Workshop,NIGHT
BATCH_2025_000174,TOY_DOL_7247,American Girl Doll,DOLLS,Team_H,2025-11-07 04:42:18.643868,2025-10-30,0.765,0.901,True,2,0.5,0.14,0.05,0.19,27.0,0.562,4.2,STANDARD,East_Workshop,MORNING
BATCH_2025_000025,TOY_BUI_5205,K'NEX Set,BUILDING,Team_A,2025-11-07 05:17:45.857525,2025-11-14,1.033,0.982,True,0,0.91,0.33,0.14,0.26,13.3,0.702,3.16,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000199,TOY_VEH_7872,Remote Control Car,VEHICLES,Team_J,2025-11-07 06:11:09.284067,2025-11-06,0.835,0.899,True,2,1.11,0.45,0.31,0.29,19.5,0.698,4.15,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000383,TOY_EDU_7528,Robot Kit,EDUCATIONAL,Team_I,2025-11-07 07:27:41.019351,2025-11-20,0.709,0.77,True,1,1.57,0.34,0.34,0.17,103.6,0.849,3.15,ECONOMY,South_Workshop,AFTERNOON
BATCH_2025_000491,TOY_VEH_9495,Toy Airplane,VEHICLES,Team_J,2025-11-07 07:37:09.804084,2025-10-29,0.778,0.636,True,1,0.55,0.92,0.21,0.1,17.1,0.877,1.79,ECONOMY,East_Workshop,AFTERNOON
BATCH_2025_000200,TOY_DOL_2501,Action Heroes,DOLLS,Team_I,2025-11-07 08:01:17.684939,2025-11-12,0.776,0.734,True,2,0.51,0.47,0.04,0.05,73.2,0.939,0.99,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000688,TOY_GAM_3531,Video Game,GAMES,Team_I,2025-11-07 10:12:36.947157,2025-11-01,0.82,0.841,False,1,0.89,0.69,0.13,0.15,10.4,0.847,1.62,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000275,TOY_VEH_5362,Remote Control Car,VEHICLES,Team_H,2025-11-07 10:33:44.648057,2025-11-05,0.744,0.844,True,1,0.71,0.14,0.5,0.02,14.9,0.955,3.93,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000894,TOY_VEH_7221,Hot Wheels Track,VEHICLES,Team_C,2025-11-07 10:47:42.565800,2025-11-09,1.032,0.933,True,0,1.78,0.28,0.03,0.0,22.7,0.605,1.77,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000427,TOY_BUI_1196,Magnetic Tiles,BUILDING,Team_F,2025-11-07 12:04:29.509101,2025-11-24,0.869,0.785,True,3,1.02,0.49,0.48,0.08,57.9,0.794,2.51,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000298,TOY_VEH_9623,Train Set,VEHICLES,Team_G,2025-11-07 12:43:34.572296,2025-10-26,0.993,0.967,True,0,1.79,0.79,0.25,0.14,63.7,0.844,3.94,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000340,TOY_EDU_4100,Chemistry Set,EDUCATIONAL,Team_B,2025-11-07 15:12:27.236901,2025-11-14,0.931,0.802,True,2,0.27,0.79,0.48,0.28,87.2,0.57,3.89,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000843,TOY_BUI_4649,Magnetic Tiles,BUILDING,Team_H,2025-11-07 16:37:11.323709,2025-10-30,0.852,0.82,True,0,1.1,0.22,0.13,0.21,11.8,0.579,4.7,STANDARD,South_Workshop,NIGHT
BATCH_2025_000936,TOY_EDU_9408,Coding Game,EDUCATIONAL,Team_B,2025-11-07 16:52:51.090262,2025-10-26,0.791,0.832,True,0,1.84,0.26,0.1,0.14,21.1,0.831,3.16,STANDARD,East_Workshop,NIGHT
BATCH_2025_000293,TOY_VEH_9520,Remote Control Car,VEHICLES,Team_F,2025-11-07 17:21:54.751106,2025-11-22,0.761,0.85,True,1,0.82,0.02,0.07,0.24,11.6,0.72,3.73,STANDARD,East_Workshop,NIGHT
BATCH_2025_000122,TOY_EDU_1798,Microscope,EDUCATIONAL,Team_H,2025-11-07 18:10:26.044259,2025-11-11,0.777,0.79,True,3,1.31,0.19,0.27,0.17,90.4,0.745,2.73,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000184,TOY_DOL_4786,Baby Doll Set,DOLLS,Team_J,2025-11-07 18:11:14.754342,2025-11-09,0.677,0.752,True,2,1.9,0.94,0.23,0.17,27.1,0.962,2.42,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000283,TOY_GAM_6939,Video Game,GAMES,Team_F,2025-11-07 18:37:33.770793,2025-11-17,0.968,0.921,True,0,0.58,0.81,0.4,0.11,111.3,0.577,0.84,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000599,TOY_VEH_4068,Toy Airplane,VEHICLES,Team_A,2025-11-07 19:22:30.048712,2025-10-29,0.929,0.891,True,0,0.71,0.96,0.48,0.22,102.5,0.582,1.53,PREMIUM,North_Workshop,AFTERNOON
BATCH_2025_000404,TOY_DOL_4773,Action Heroes,DOLLS,Team_J,2025-11-07 19:33:10.605097,2025-10-31,0.822,0.799,True,2,0.44,0.78,0.38,0.24,41.4,0.666,3.6,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000321,TOY_DOL_8913,Action Heroes,DOLLS,Team_A,2025-11-07 19:50:35.625840,2025-10-28,0.8,0.729,True,0,0.76,0.66,0.16,0.24,102.3,0.923,3.15,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000526,TOY_EDU_5738,Microscope,EDUCATIONAL,Team_I,2025-11-07 20:30:49.404275,2025-10-31,0.942,0.953,True,0,1.32,0.48,0.12,0.12,80.2,0.903,2.38,STANDARD,East_Workshop,NIGHT
BATCH_2025_000536,TOY_DOL_1355,Action Heroes,DOLLS,Team_H,2025-11-07 20:45:21.813311,2025-11-10,0.935,0.843,True,0,0.29,0.61,0.17,0.18,68.3,0.74,2.79,STANDARD,South_Workshop,MORNING
BATCH_2025_000571,TOY_DOL_8669,Baby Doll Set,DOLLS,Team_B,2025-11-07 21:35:39.363003,2025-11-23,0.665,0.735,True,2,0.13,0.36,0.1,0.26,92.1,0.56,2.89,ECONOMY,East_Workshop,MORNING
BATCH_2025_000755,TOY_EDU_6498,Microscope,EDUCATIONAL,Team_B,2025-11-07 22:51:42.198997,2025-10-30,0.859,0.809,True,0,1.16,0.35,0.26,0.05,25.4,0.738,1.43,STANDARD,North_Workshop,MORNING
BATCH_2025_000641,TOY_DOL_4323,American Girl Doll,DOLLS,Team_B,2025-11-07 22:54:45.496493,2025-11-14,0.92,0.924,True,0,0.22,0.37,0.43,0.19,59.4,0.512,3.99,STANDARD,East_Workshop,MORNING
BATCH_2025_000732,TOY_VEH_3578,Hot Wheels Track,VEHICLES,Team_F,2025-11-08 00:37:38.603500,2025-11-04,0.997,0.936,True,0,1.8,0.91,0.22,0.28,98.8,0.754,2.11,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000413,TOY_DOL_3131,Baby Doll Set,DOLLS,Team_G,2025-11-08 01:21:55.052091,2025-10-29,1.031,1.025,True,0,1.02,0.05,0.33,0.0,88.0,0.795,3.2,PREMIUM,East_Workshop,MORNING
BATCH_2025_000276,TOY_DOL_9379,Action Heroes,DOLLS,Team_D,2025-11-08 03:30:32.035735,2025-11-09,0.965,0.859,True,0,1.15,0.89,0.13,0.21,70.3,0.571,0.67,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000667,TOY_BUI_8055,LEGO Castle Set,BUILDING,Team_E,2025-11-08 04:07:47.048763,2025-11-07,0.768,0.709,True,0,0.94,0.11,0.03,0.13,28.4,0.682,2.01,STANDARD,South_Workshop,NIGHT
BATCH_2025_000218,TOY_VEH_8078,Toy Airplane,VEHICLES,Team_D,2025-11-08 04:16:19.349607,2025-11-13,1.018,0.927,True,0,1.45,0.58,0.36,0.22,58.1,0.625,2.59,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000346,TOY_EDU_5652,Chemistry Set,EDUCATIONAL,Team_H,2025-11-08 04:57:17.542798,2025-11-01,0.811,0.771,True,1,0.58,0.65,0.11,0.3,13.8,0.971,0.77,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000527,TOY_GAM_1741,Chess Set,GAMES,Team_F,2025-11-08 05:10:25.765146,2025-11-15,0.785,0.907,True,0,1.72,0.45,0.21,0.25,72.9,0.653,2.46,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000619,TOY_GAM_7167,Video Game,GAMES,Team_A,2025-11-08 05:26:19.217021,2025-11-04,1.012,0.962,True,0,0.61,0.27,0.0,0.02,118.6,0.696,2.17,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000205,TOY_DOL_4097,Action Heroes,DOLLS,Team_C,2025-11-08 05:39:54.850863,2025-11-10,0.819,0.766,True,2,1.27,0.68,0.5,0.13,89.2,0.721,4.84,STANDARD,West_Workshop,MORNING
BATCH_2025_000956,TOY_VEH_7261,Hot Wheels Track,VEHICLES,Team_D,2025-11-08 06:31:04.335817,2025-11-12,0.68,0.806,True,2,1.78,0.87,0.17,0.17,14.6,0.856,3.03,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000634,TOY_DOL_8671,Baby Doll Set,DOLLS,Team_G,2025-11-08 07:57:11.679463,2025-11-18,0.836,0.975,True,2,1.74,0.93,0.09,0.11,75.9,0.519,0.55,STANDARD,West_Workshop,MORNING
BATCH_2025_000874,TOY_BUI_6353,LEGO Castle Set,BUILDING,Team_E,2025-11-08 08:20:28.389092,2025-11-17,1.033,0.963,True,0,1.43,0.2,0.41,0.27,33.2,0.62,0.5,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000495,TOY_GAM_7988,Video Game,GAMES,Team_I,2025-11-08 08:41:40.688612,2025-10-27,0.765,0.642,True,1,0.25,0.81,0.35,0.24,45.2,0.627,0.52,ECONOMY,South_Workshop,AFTERNOON
BATCH_2025_000664,TOY_DOL_8965,Barbie Dreamhouse,DOLLS,Team_B,2025-11-08 08:44:30.533113,2025-11-16,0.855,0.843,True,2,0.53,0.49,0.38,0.03,42.1,0.571,4.84,STANDARD,West_Workshop,MORNING
BATCH_2025_000721,TOY_DOL_7789,Baby Doll Set,DOLLS,Team_E,2025-11-08 10:11:07.979074,2025-11-01,0.629,0.659,True,0,1.31,0.94,0.5,0.27,83.5,0.819,2.16,ECONOMY,South_Workshop,MORNING
BATCH_2025_000699,TOY_EDU_4385,Microscope,EDUCATIONAL,Team_B,2025-11-08 10:44:43.705014,2025-10-27,0.834,0.912,True,3,1.61,0.59,0.09,0.27,17.3,0.97,2.18,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000461,TOY_DOL_5191,Barbie Dreamhouse,DOLLS,Team_B,2025-11-08 10:47:45.088285,2025-11-20,0.835,0.734,True,0,1.19,0.35,0.46,0.26,79.1,0.886,4.4,STANDARD,East_Workshop,MORNING
BATCH_2025_000519,TOY_BUI_5798,Magnetic Tiles,BUILDING,Team_G,2025-11-08 11:45:03.754351,2025-11-12,0.662,0.683,True,3,1.1,0.21,0.37,0.16,58.5,0.585,2.33,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000294,TOY_BUI_9307,Magnetic Tiles,BUILDING,Team_H,2025-11-08 12:08:38.719094,2025-11-02,0.779,0.713,True,3,1.92,0.56,0.12,0.3,82.7,0.727,4.45,STANDARD,West_Workshop,MORNING
BATCH_2025_000823,TOY_BUI_2218,K'NEX Set,BUILDING,Team_C,2025-11-08 12:26:14.317851,2025-11-20,0.689,0.748,True,0,1.14,0.99,0.16,0.22,29.4,0.963,2.97,STANDARD,West_Workshop,NIGHT
BATCH_2025_000586,TOY_BUI_9616,Wooden Block Set,BUILDING,Team_I,2025-11-08 12:26:41.780775,2025-11-24,0.825,0.783,True,2,1.59,0.32,0.27,0.19,35.8,0.867,1.4,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000314,TOY_DOL_5785,Baby Doll Set,DOLLS,Team_I,2025-11-08 14:31:39.167942,2025-11-02,0.975,0.955,True,0,1.47,0.96,0.12,0.15,28.6,0.502,3.71,PREMIUM,East_Workshop,MORNING
BATCH_2025_000697,TOY_EDU_9954,Microscope,EDUCATIONAL,Team_B,2025-11-08 15:35:08.588361,2025-11-03,0.968,0.937,True,1,0.93,0.41,0.38,0.18,10.3,0.917,2.79,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000379,TOY_DOL_7402,Action Heroes,DOLLS,Team_B,2025-11-08 15:49:47.298683,2025-11-03,0.85,0.945,True,1,0.85,0.06,0.13,0.21,105.8,0.736,0.92,STANDARD,South_Workshop,MORNING
BATCH_2025_000127,TOY_DOL_4621,American Girl Doll,DOLLS,Team_B,2025-11-08 15:55:40.466235,2025-11-10,0.729,0.733,True,0,1.61,0.57,0.14,0.22,102.8,0.687,3.91,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000149,TOY_BUI_4805,Magnetic Tiles,BUILDING,Team_F,2025-11-08 18:14:43.556403,2025-11-23,0.835,0.746,True,0,1.09,0.6,0.29,0.02,18.9,0.713,3.1,STANDARD,South_Workshop,NIGHT
BATCH_2025_000082,TOY_EDU_8317,Microscope,EDUCATIONAL,Team_H,2025-11-08 18:55:10.370970,2025-11-20,0.954,0.859,True,3,1.29,0.93,0.14,0.17,29.8,0.642,3.69,STANDARD,South_Workshop,MORNING
BATCH_2025_000847,TOY_BUI_9700,Magnetic Tiles,BUILDING,Team_G,2025-11-08 20:17:33.227496,2025-11-01,0.888,0.716,True,2,1.98,0.18,0.28,0.27,105.2,0.672,4.71,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000684,TOY_EDU_8656,Microscope,EDUCATIONAL,Team_D,2025-11-08 21:11:20.915446,2025-11-12,0.782,0.805,True,3,0.51,0.81,0.42,0.02,72.0,0.845,2.82,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000405,TOY_EDU_8779,Robot Kit,EDUCATIONAL,Team_A,2025-11-08 21:49:31.359708,2025-11-09,0.91,0.849,True,1,1.4,0.18,0.17,0.04,80.3,0.575,4.88,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000258,TOY_DOL_9964,Barbie Dreamhouse,DOLLS,Team_D,2025-11-08 23:40:03.795435,2025-10-31,0.661,0.708,True,1,0.22,0.19,0.01,0.27,103.5,0.767,0.83,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000971,TOY_VEH_6107,Hot Wheels Track,VEHICLES,Team_H,2025-11-08 23:53:02.250600,2025-10-27,0.85,0.88,True,2,1.39,0.49,0.0,0.04,54.8,0.683,4.24,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000051,TOY_GAM_8556,Chess Set,GAMES,Team_G,2025-11-09 03:47:42.098537,2025-11-18,0.851,0.842,True,1,0.79,0.56,0.04,0.25,43.9,0.743,4.99,STANDARD,North_Workshop,NIGHT
BATCH_2025_000954,TOY_BUI_3279,Wooden Block Set,BUILDING,Team_A,2025-11-09 05:09:26.689696,2025-11-02,0.887,0.934,True,1,1.27,0.0,0.29,0.11,17.0,0.868,1.87,STANDARD,East_Workshop,NIGHT
BATCH_2025_000169,TOY_BUI_1376,Magnetic Tiles,BUILDING,Team_E,2025-11-09 05:13:47.783518,2025-11-02,0.739,0.71,True,3,0.59,0.27,0.48,0.04,42.2,0.912,4.83,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000083,TOY_EDU_5726,Coding Game,EDUCATIONAL,Team_J,2025-11-09 05:51:34.794197,2025-10-26,0.807,0.694,True,0,0.13,0.06,0.14,0.1,50.1,0.992,2.96,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000589,TOY_DOL_8959,Barbie Dreamhouse,DOLLS,Team_I,2025-11-09 06:00:06.766416,2025-11-22,0.912,0.948,True,1,0.7,0.34,0.43,0.04,46.8,0.894,2.31,STANDARD,South_Workshop,NIGHT
BATCH_2025_000824,TOY_BUI_3102,K'NEX Set,BUILDING,Team_F,2025-11-09 06:46:42.711688,2025-11-15,0.955,0.848,True,0,0.17,0.67,0.46,0.17,82.0,0.788,4.02,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000645,TOY_VEH_7334,Train Set,VEHICLES,Team_B,2025-11-09 08:08:34.057225,2025-11-02,0.818,0.788,True,3,0.18,0.73,0.29,0.24,32.3,0.799,2.03,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000784,TOY_VEH_5445,Train Set,VEHICLES,Team_H,2025-11-09 08:47:32.146642,2025-11-16,0.856,0.926,True,0,0.68,0.48,0.35,0.16,74.1,0.858,2.38,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000995,TOY_BUI_6023,Magnetic Tiles,BUILDING,Team_C,2025-11-09 09:23:17.551419,2025-10-26,0.883,0.836,True,1,1.18,0.59,0.47,0.24,45.8,0.936,1.85,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000353,TOY_EDU_3947,Microscope,EDUCATIONAL,Team_I,2025-11-09 10:22:14.915195,2025-11-08,0.839,0.827,True,1,0.19,0.59,0.5,0.11,22.2,0.72,2.27,ECONOMY,North_Workshop,MORNING
BATCH_2025_000885,TOY_VEH_5659,Remote Control Car,VEHICLES,Team_F,2025-11-09 10:29:08.243784,2025-11-14,0.636,0.668,True,3,0.38,0.84,0.22,0.08,21.1,0.578,4.82,ECONOMY,West_Workshop,MORNING
BATCH_2025_000428,TOY_DOL_5844,Action Heroes,DOLLS,Team_G,2025-11-09 11:11:52.176997,2025-10-28,0.988,0.884,True,0,0.67,0.44,0.14,0.17,117.1,0.599,2.66,PREMIUM,South_Workshop,MORNING
BATCH_2025_000891,TOY_VEH_6731,Remote Control Car,VEHICLES,Team_H,2025-11-09 11:40:06.368288,2025-11-08,1.056,0.989,True,0,1.52,0.08,0.17,0.03,44.3,0.679,4.89,PREMIUM,East_Workshop,MORNING
BATCH_2025_000987,TOY_DOL_3726,Barbie Dreamhouse,DOLLS,Team_E,2025-11-09 12:21:37.151913,2025-11-21,0.696,0.861,False,3,1.77,0.76,0.07,0.15,94.9,0.708,1.61,STANDARD,West_Workshop,NIGHT
BATCH_2025_000840,TOY_DOL_8273,Action Heroes,DOLLS,Team_C,2025-11-09 12:33:51.039011,2025-11-06,0.893,0.811,True,0,1.33,0.86,0.02,0.22,12.1,0.925,2.85,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000488,TOY_DOL_7237,Baby Doll Set,DOLLS,Team_F,2025-11-09 12:39:07.863184,2025-11-15,0.932,0.825,False,0,1.18,0.67,0.43,0.28,110.2,0.645,1.08,STANDARD,West_Workshop,NIGHT
BATCH_2025_000438,TOY_GAM_9184,Video Game,GAMES,Team_J,2025-11-09 12:40:00.022659,2025-11-17,0.807,0.709,True,2,1.95,0.79,0.38,0.21,42.2,0.998,3.48,ECONOMY,West_Workshop,NIGHT
BATCH_2025_000284,TOY_EDU_1841,Robot Kit,EDUCATIONAL,Team_B,2025-11-09 12:50:43.163540,2025-11-16,0.858,0.887,True,1,1.72,0.59,0.32,0.05,40.1,0.843,4.31,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000376,TOY_DOL_1009,Action Heroes,DOLLS,Team_H,2025-11-09 13:09:15.302059,2025-10-27,0.855,0.864,True,0,1.99,0.73,0.23,0.13,33.4,0.979,0.54,PREMIUM,East_Workshop,MORNING
BATCH_2025_000181,TOY_EDU_9951,Microscope,EDUCATIONAL,Team_G,2025-11-09 13:25:04.914147,2025-11-01,0.742,0.865,True,2,1.62,0.5,0.3,0.24,99.7,0.781,4.56,STANDARD,East_Workshop,NIGHT
BATCH_2025_000818,TOY_EDU_1323,Coding Game,EDUCATIONAL,Team_A,2025-11-09 13:49:44.580049,2025-11-10,0.748,0.809,True,0,0.93,0.7,0.34,0.22,98.6,0.959,1.28,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000759,TOY_GAM_4848,Monopoly,GAMES,Team_D,2025-11-09 14:34:57.746473,2025-10-29,0.819,0.806,True,1,1.85,0.36,0.14,0.29,93.3,0.768,2.24,STANDARD,North_Workshop,NIGHT
BATCH_2025_000386,TOY_GAM_2834,Video Game,GAMES,Team_D,2025-11-09 17:00:42.293739,2025-11-03,0.994,0.89,True,0,0.63,0.38,0.16,0.28,98.5,0.716,2.01,PREMIUM,South_Workshop,MORNING
BATCH_2025_000984,TOY_EDU_3038,Microscope,EDUCATIONAL,Team_A,2025-11-09 17:44:33.314019,2025-11-04,0.751,0.892,True,0,1.35,0.03,0.31,0.26,50.2,0.793,4.0,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000649,TOY_VEH_5456,Hot Wheels Track,VEHICLES,Team_D,2025-11-09 18:45:07.619112,2025-11-05,0.839,0.776,True,1,0.43,0.86,0.36,0.15,64.5,0.708,4.39,STANDARD,South_Workshop,MORNING
BATCH_2025_000067,TOY_VEH_8750,Hot Wheels Track,VEHICLES,Team_I,2025-11-09 19:03:55.778375,2025-11-21,0.93,0.983,True,0,1.64,0.34,0.38,0.19,30.2,0.516,3.92,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000335,TOY_BUI_8804,Magnetic Tiles,BUILDING,Team_D,2025-11-09 19:12:51.273119,2025-11-18,0.978,0.929,True,0,0.71,0.43,0.37,0.15,14.1,0.684,3.47,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000022,TOY_DOL_4631,American Girl Doll,DOLLS,Team_D,2025-11-09 19:13:23.464128,2025-10-29,0.874,0.927,True,0,1.52,0.77,0.29,0.27,16.6,0.894,1.5,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000852,TOY_VEH_2526,Remote Control Car,VEHICLES,Team_G,2025-11-09 19:50:06.890553,2025-11-20,1.045,0.928,True,0,0.89,0.06,0.14,0.26,97.4,0.845,4.82,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000672,TOY_GAM_9535,Monopoly,GAMES,Team_F,2025-11-09 19:56:44.967888,2025-10-29,0.728,0.755,True,1,1.1,0.86,0.16,0.1,11.2,0.593,4.66,ECONOMY,West_Workshop,AFTERNOON
BATCH_2025_000898,TOY_VEH_2558,Train Set,VEHICLES,Team_B,2025-11-09 20:16:00.215867,2025-10-29,0.667,0.807,True,0,1.49,0.14,0.48,0.11,72.7,0.612,3.42,ECONOMY,South_Workshop,MORNING
BATCH_2025_000646,TOY_EDU_3489,Microscope,EDUCATIONAL,Team_J,2025-11-09 20:41:16.348516,2025-11-24,0.784,0.832,True,3,0.13,0.69,0.24,0.11,64.5,0.899,3.88,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000563,TOY_GAM_4710,Chess Set,GAMES,Team_F,2025-11-09 21:41:01.845914,2025-10-31,0.923,0.861,True,0,0.7,0.39,0.45,0.23,57.9,0.707,4.92,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000156,TOY_VEH_9159,Toy Airplane,VEHICLES,Team_D,2025-11-09 21:47:43.345522,2025-11-16,0.687,0.734,True,1,0.55,0.99,0.45,0.3,65.4,0.581,1.58,STANDARD,West_Workshop,NIGHT
