reindeer_id,reindeer_name,timestamp,heart_rate,altitude_feet,speed_mph,body_temperature,hoof_pressure_fl,hoof_pressure_fr,hoof_pressure_rl,hoof_pressure_rr,energy_efficiency,formation_position,cargo_weight_lbs,wind_speed_mph,visibility,aurora_interference,nose_luminosity,flight_status,training_type
BLITZEN-001,Blitzen,2025-10-28 08:42:30.978487,148,4299.0,87.8,98.5,113,122,114,120,0.756,8,3856,37,0.69,0.15,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 08:45:30.978487,178,1834.5,95.6,99.8,113,119,130,130,0.825,7,2990,0,0.89,0.18,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 08:48:30.978487,174,4359.7,65.9,101.9,122,128,114,121,0.824,3,3475,41,0.34,0.02,0.0,FLYING,speed
DASHER-001,Dasher,2025-10-28 08:52:30.978487,81,0.0,0.0,98.3,113,111,112,120,0.848,1,0,26,0.35,0.47,0.0,RESTING,speed
COMET-001,Comet,2025-10-28 08:57:30.978487,180,4871.8,104.8,100.1,114,112,117,110,0.761,5,4030,35,0.66,0.52,0.0,FLYING,speed
COMET-001,Comet,2025-10-28 09:02:30.978487,143,2501.9,94.4,101.1,127,122,125,114,0.795,5,4818,13,0.35,0.21,0.0,FLYING,navigation
DANCER-001,Dancer,2025-10-28 09:07:30.978487,180,4555.9,118.7,99.0,123,121,120,123,0.766,2,1567,8,0.99,0.62,0.0,FLYING,weather
PRANCER-001,Prancer,2025-10-28 09:12:30.978487,145,1084.0,72.8,100.1,122,119,113,125,0.838,3,3613,40,0.74,0.57,0.0,FLYING,endurance
VIXEN-001,Vixen,2025-10-28 09:14:30.978487,167,4058.3,101.4,100.4,123,126,116,120,0.96,4,3496,37,0.35,0.68,0.0,FLYING,formation
DASHER-001,Dasher,2025-10-28 09:17:30.978487,144,1589.4,106.9,100.9,117,115,120,114,0.931,1,3185,9,0.92,0.51,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 09:21:30.978487,88,0.0,0.0,100.4,124,128,118,129,0.945,2,0,36,0.52,0.69,0.0,RESTING,speed
PRANCER-001,Prancer,2025-10-28 09:24:30.978487,159,2657.9,75.4,100.7,118,117,130,123,0.926,3,3988,34,0.6,0.09,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 09:25:30.978487,156,1890.3,62.8,98.1,126,110,120,127,0.865,5,1348,21,0.52,0.28,0.0,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 09:29:30.978487,143,3122.6,115.7,98.7,121,128,113,114,0.754,3,3988,17,0.97,0.76,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 09:31:30.978487,165,4545.3,118.0,100.9,116,114,116,120,0.867,2,1296,34,0.86,0.14,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 09:34:30.978487,176,1909.5,87.3,98.8,121,125,128,120,0.926,8,1276,36,0.97,0.65,0.0,FLYING,navigation
COMET-001,Comet,2025-10-28 09:38:30.978487,153,1294.0,88.8,102.0,124,110,116,126,0.848,5,4937,22,0.58,0.52,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 09:39:30.978487,90,0.0,0.0,100.2,115,116,116,110,0.933,2,0,34,0.33,0.32,0.0,RESTING,speed
RUDOLPH-001,Rudolph,2025-10-28 09:40:30.978487,180,3312.1,70.0,100.2,126,124,117,115,0.934,9,1161,30,0.78,0.42,85.1,FLYING,speed
PRANCER-001,Prancer,2025-10-28 09:41:30.978487,162,1918.1,85.6,101.0,119,127,121,114,0.792,3,2933,8,0.3,0.49,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 09:46:30.978487,75,0.0,0.0,99.0,112,123,115,125,0.891,5,0,27,0.83,0.17,0.0,RESTING,formation
DANCER-001,Dancer,2025-10-28 09:49:30.978487,83,0.0,0.0,100.9,121,120,112,110,0.754,2,0,23,0.92,0.03,0.0,RESTING,endurance
COMET-001,Comet,2025-10-28 09:54:30.978487,148,4074.3,102.6,99.7,115,116,111,110,0.798,5,1043,28,0.39,0.19,0.0,FLYING,endurance
RUDOLPH-001,Rudolph,2025-10-28 09:56:30.978487,66,0.0,0.0,100.7,114,130,118,116,0.979,9,0,21,0.86,0.46,94.1,RESTING,formation
PRANCER-001,Prancer,2025-10-28 10:01:30.978487,147,3241.0,111.9,101.5,122,117,113,123,0.943,3,4213,27,0.73,0.67,0.0,FLYING,formation
DASHER-001,Dasher,2025-10-28 10:04:30.978487,87,0.0,0.0,98.0,121,118,118,112,0.967,1,0,24,0.37,0.31,0.0,RESTING,weather
DASHER-001,Dasher,2025-10-28 10:08:30.978487,77,0.0,0.0,99.1,120,127,110,113,0.826,1,0,41,0.37,0.33,0.0,RESTING,speed
DONNER-001,Donner,2025-10-28 10:13:30.978487,148,1679.8,60.2,99.2,113,121,110,120,0.938,7,3679,39,0.98,0.33,0.0,FLYING,weather
DANCER-001,Dancer,2025-10-28 10:17:30.978487,150,4091.3,67.3,100.8,121,115,117,115,0.781,2,4248,35,0.95,0.26,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 10:19:30.978487,157,3543.8,74.1,101.0,119,125,122,115,0.966,8,4056,43,0.44,0.29,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 10:20:30.978487,160,4105.2,109.0,100.0,123,115,124,124,0.912,2,3261,34,0.42,0.03,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 10:24:30.978487,156,1074.7,74.3,101.6,121,127,126,110,0.913,5,3428,30,0.38,0.43,0.0,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 10:27:30.978487,88,0.0,0.0,98.9,120,119,121,129,0.952,3,0,2,0.53,0.63,0.0,RESTING,weather
BLITZEN-001,Blitzen,2025-10-28 10:31:30.978487,145,2983.7,96.4,98.4,116,124,128,127,0.801,8,3902,19,0.83,0.37,0.0,FLYING,speed
COMET-001,Comet,2025-10-28 10:35:30.978487,164,4471.9,66.2,98.0,128,121,126,128,0.857,5,4885,2,0.86,0.09,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 10:37:30.978487,66,0.0,0.0,98.8,126,129,122,111,0.752,3,0,32,0.44,0.37,0.0,RESTING,endurance
RUDOLPH-001,Rudolph,2025-10-28 10:39:30.978487,140,4552.5,95.2,100.7,125,118,122,113,0.92,9,4062,15,0.81,0.46,94.4,FLYING,formation
PRANCER-001,Prancer,2025-10-28 10:44:30.978487,165,3533.6,115.7,101.7,117,116,126,125,0.922,3,4612,33,0.77,0.71,0.0,FLYING,speed
CUPID-001,Cupid,2025-10-28 10:49:30.978487,179,4852.9,93.6,100.0,126,130,113,127,0.928,6,2057,49,0.46,0.46,0.0,FLYING,formation
DASHER-001,Dasher,2025-10-28 10:51:30.978487,140,4586.2,60.5,99.9,125,128,119,129,0.884,1,3505,50,0.96,0.52,0.0,FLYING,navigation
CUPID-001,Cupid,2025-10-28 10:54:30.978487,159,4602.6,99.6,99.1,111,124,122,128,0.958,6,1697,47,0.6,0.31,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 10:57:30.978487,74,0.0,0.0,101.3,128,113,122,110,0.965,4,0,46,0.48,0.27,0.0,RESTING,weather
RUDOLPH-001,Rudolph,2025-10-28 10:59:30.978487,143,3506.7,102.6,99.8,129,128,123,121,0.866,9,2287,28,0.66,0.18,91.4,FLYING,formation
DONNER-001,Donner,2025-10-28 11:02:30.978487,170,4189.5,64.3,100.1,116,119,111,125,0.943,7,3840,13,0.34,0.35,0.0,FLYING,endurance
BLITZEN-001,Blitzen,2025-10-28 11:06:30.978487,180,1375.7,115.3,101.4,120,110,130,130,0.751,8,3080,34,0.45,0.47,0.0,FLYING,speed
VIXEN-001,Vixen,2025-10-28 11:08:30.978487,155,3004.2,77.0,101.6,123,128,128,129,0.828,4,4907,35,0.53,0.61,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 11:10:30.978487,165,4848.0,115.8,99.3,115,124,117,120,0.91,2,3911,21,0.87,0.23,0.0,FLYING,formation
COMET-001,Comet,2025-10-28 11:12:30.978487,148,1214.5,68.4,99.0,125,125,112,119,0.847,5,3508,21,0.92,0.47,0.0,FLYING,navigation
CUPID-001,Cupid,2025-10-28 11:15:30.978487,149,2805.9,119.3,98.1,123,113,125,118,0.767,6,2712,19,0.49,0.75,0.0,FLYING,navigation
COMET-001,Comet,2025-10-28 11:20:30.978487,150,4196.8,66.7,98.4,128,117,129,112,0.97,5,1604,30,0.77,0.6,0.0,FLYING,endurance
CUPID-001,Cupid,2025-10-28 11:24:30.978487,83,0.0,0.0,99.6,114,115,114,127,0.899,6,0,41,0.8,0.02,0.0,RESTING,formation
COMET-001,Comet,2025-10-28 11:27:30.978487,140,3779.9,74.9,101.7,121,121,120,120,0.884,5,1209,8,0.98,0.17,0.0,FLYING,navigation
DASHER-001,Dasher,2025-10-28 11:31:30.978487,159,2949.2,92.3,101.7,116,117,130,114,0.862,1,4513,12,0.7,0.48,0.0,FLYING,navigation
DASHER-001,Dasher,2025-10-28 11:35:30.978487,65,0.0,0.0,100.8,117,122,128,122,0.916,1,0,9,0.96,0.34,0.0,RESTING,weather
PRANCER-001,Prancer,2025-10-28 11:36:30.978487,168,1735.0,63.7,99.5,120,110,122,113,0.855,3,3480,2,0.6,0.75,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 11:37:30.978487,143,3712.9,70.4,98.8,116,118,119,129,0.758,2,2787,38,0.63,0.13,0.0,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 11:41:30.978487,155,3204.9,71.6,101.0,117,128,130,112,0.92,3,1645,36,0.94,0.63,0.0,FLYING,weather
DANCER-001,Dancer,2025-10-28 11:43:30.978487,70,0.0,0.0,98.9,125,112,115,115,0.962,2,0,2,0.91,0.72,0.0,RESTING,speed
RUDOLPH-001,Rudolph,2025-10-28 11:45:30.978487,83,0.0,0.0,99.1,124,111,120,119,0.893,9,0,20,0.64,0.43,89.3,RESTING,formation
RUDOLPH-001,Rudolph,2025-10-28 11:47:30.978487,173,1248.6,71.6,101.3,110,112,115,123,0.974,9,3266,3,0.93,0.21,83.2,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 11:50:30.978487,140,1549.4,112.9,101.4,123,110,130,123,0.954,9,4894,16,0.61,0.56,89.8,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 11:53:30.978487,156,1870.1,93.0,99.9,127,127,118,110,0.852,3,4319,44,0.79,0.22,0.0,FLYING,navigation
BLITZEN-001,Blitzen,2025-10-28 11:57:30.978487,145,4470.1,119.6,98.6,129,126,126,129,0.854,8,4773,9,0.68,0.12,0.0,FLYING,weather
PRANCER-001,Prancer,2025-10-28 11:58:30.978487,144,4955.6,113.6,100.8,122,118,113,124,0.756,3,2399,12,0.91,0.06,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 12:02:30.978487,172,3914.5,83.9,98.0,116,112,130,122,0.837,1,2933,36,0.89,0.51,0.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 12:06:30.978487,65,0.0,0.0,101.0,118,114,127,121,0.805,9,0,23,0.77,0.22,82.5,RESTING,formation
DANCER-001,Dancer,2025-10-28 12:07:30.978487,156,1342.4,97.0,100.2,126,124,110,113,0.858,2,3835,32,0.85,0.55,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 12:08:30.978487,75,0.0,0.0,99.9,113,111,125,119,0.763,6,0,14,0.46,0.78,0.0,RESTING,weather
BLITZEN-001,Blitzen,2025-10-28 12:11:30.978487,158,2812.0,69.1,99.6,111,120,112,112,0.758,8,4394,36,0.95,0.04,0.0,FLYING,formation
DANCER-001,Dancer,2025-10-28 12:12:30.978487,151,3947.6,61.7,98.0,111,114,121,119,0.88,2,1669,43,0.83,0.5,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 12:14:30.978487,81,0.0,0.0,98.7,125,121,129,129,0.859,1,0,41,0.62,0.55,0.0,RESTING,navigation
DONNER-001,Donner,2025-10-28 12:16:30.978487,159,4468.3,119.3,99.0,115,121,114,122,0.903,7,3787,39,0.83,0.21,0.0,FLYING,speed
COMET-001,Comet,2025-10-28 12:17:30.978487,69,0.0,0.0,98.5,116,124,119,111,0.966,5,0,50,0.78,0.29,0.0,RESTING,speed
BLITZEN-001,Blitzen,2025-10-28 12:19:30.978487,168,4933.2,106.0,101.2,122,128,129,124,0.837,8,1471,47,0.77,0.3,0.0,FLYING,endurance
CUPID-001,Cupid,2025-10-28 12:24:30.978487,169,4067.3,108.5,99.2,111,121,126,119,0.892,6,2601,33,0.66,0.22,0.0,FLYING,weather
DASHER-001,Dasher,2025-10-28 12:29:30.978487,161,1845.8,109.2,100.0,115,119,111,121,0.852,1,2087,21,0.32,0.49,0.0,FLYING,weather
VIXEN-001,Vixen,2025-10-28 12:33:30.978487,71,0.0,0.0,101.1,120,114,124,128,0.775,4,0,7,0.36,0.77,0.0,RESTING,weather
DANCER-001,Dancer,2025-10-28 12:36:30.978487,172,2001.1,100.6,100.4,120,129,117,115,0.768,2,2462,36,0.59,0.4,0.0,FLYING,speed
BLITZEN-001,Blitzen,2025-10-28 12:37:30.978487,174,1794.2,76.5,98.0,111,114,114,123,0.811,8,2417,39,0.98,0.4,0.0,FLYING,speed
CUPID-001,Cupid,2025-10-28 12:38:30.978487,176,2186.0,109.6,100.1,125,127,113,129,0.782,6,1263,48,0.86,0.38,0.0,FLYING,navigation
RUDOLPH-001,Rudolph,2025-10-28 12:43:30.978487,60,0.0,0.0,99.2,128,117,124,113,0.861,9,0,35,0.94,0.55,86.1,RESTING,speed
COMET-001,Comet,2025-10-28 12:44:30.978487,174,2832.0,89.9,98.2,118,121,114,129,0.941,5,1741,27,0.61,0.75,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 12:49:30.978487,169,3474.6,95.4,101.8,120,119,118,120,0.868,9,4618,28,0.83,0.77,90.8,FLYING,speed
DASHER-001,Dasher,2025-10-28 12:52:30.978487,79,0.0,0.0,101.7,114,128,116,123,0.979,1,0,0,0.78,0.77,0.0,RESTING,formation
BLITZEN-001,Blitzen,2025-10-28 12:54:30.978487,177,4964.2,119.3,98.8,122,117,126,129,0.756,8,1627,17,0.89,0.42,0.0,FLYING,navigation
VIXEN-001,Vixen,2025-10-28 12:58:30.978487,147,4153.3,81.0,101.7,112,121,123,127,0.935,4,1557,45,0.39,0.74,0.0,FLYING,endurance
DASHER-001,Dasher,2025-10-28 13:02:30.978487,141,2341.2,75.1,101.5,117,113,122,111,0.78,1,1534,28,0.74,0.24,0.0,FLYING,speed
VIXEN-001,Vixen,2025-10-28 13:03:30.978487,171,4840.9,70.6,98.3,123,130,130,115,0.815,4,2870,22,0.59,0.69,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 13:05:30.978487,82,0.0,0.0,98.1,127,115,127,125,0.874,2,0,3,0.93,0.33,0.0,RESTING,navigation
CUPID-001,Cupid,2025-10-28 13:08:30.978487,164,3042.6,90.8,98.9,123,120,119,112,0.87,6,1117,10,0.74,0.44,0.0,FLYING,weather
CUPID-001,Cupid,2025-10-28 13:10:30.978487,90,0.0,0.0,98.7,126,127,122,123,0.884,6,0,20,0.88,0.49,0.0,RESTING,formation
RUDOLPH-001,Rudolph,2025-10-28 13:15:30.978487,174,1702.4,90.1,102.0,124,111,120,114,0.76,9,1324,42,0.45,0.54,83.1,FLYING,weather
RUDOLPH-001,Rudolph,2025-10-28 13:20:30.978487,150,2841.1,107.6,98.8,115,110,116,123,0.967,9,3142,27,0.99,0.1,95.1,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 13:24:30.978487,161,2709.9,92.5,98.7,114,126,124,122,0.976,9,3958,15,0.4,0.4,93.3,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 13:28:30.978487,62,0.0,0.0,101.8,110,123,115,127,0.802,9,0,14,0.49,0.51,85.4,RESTING,navigation
VIXEN-001,Vixen,2025-10-28 13:32:30.978487,148,2701.1,71.6,101.4,124,125,130,111,0.763,4,2354,13,0.54,0.29,0.0,FLYING,weather
VIXEN-001,Vixen,2025-10-28 13:36:30.978487,64,0.0,0.0,101.1,117,130,114,115,0.877,4,0,28,0.95,0.02,0.0,RESTING,speed
DASHER-001,Dasher,2025-10-28 13:39:30.978487,161,4883.8,79.9,99.2,123,126,129,117,0.976,1,4259,28,0.92,0.79,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 13:42:30.978487,75,0.0,0.0,101.9,127,112,121,128,0.847,2,0,50,0.9,0.32,0.0,RESTING,formation
RUDOLPH-001,Rudolph,2025-10-28 13:44:30.978487,140,4147.1,112.4,99.2,118,126,118,123,0.865,9,1934,13,0.43,0.14,87.6,FLYING,endurance
COMET-001,Comet,2025-10-28 13:46:30.978487,168,2321.2,92.1,98.1,123,115,117,129,0.81,5,2281,37,0.89,0.54,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 13:48:30.978487,75,0.0,0.0,99.7,130,127,129,120,0.797,7,0,5,0.39,0.57,0.0,RESTING,speed
RUDOLPH-001,Rudolph,2025-10-28 13:50:30.978487,83,0.0,0.0,101.8,125,112,122,114,0.875,9,0,15,0.55,0.44,82.3,RESTING,endurance
RUDOLPH-001,Rudolph,2025-10-28 13:53:30.978487,147,1302.8,92.5,99.5,116,116,124,118,0.943,9,1809,20,0.58,0.02,80.3,FLYING,formation
PRANCER-001,Prancer,2025-10-28 13:57:30.978487,164,2843.2,119.9,99.5,123,129,121,124,0.91,3,3381,42,0.93,0.28,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 14:00:30.978487,161,2483.4,82.1,99.3,130,117,130,122,0.781,6,3908,40,0.36,0.09,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 14:03:30.978487,150,3236.6,97.5,100.8,114,121,114,111,0.967,5,4662,42,0.84,0.52,0.0,FLYING,weather
DANCER-001,Dancer,2025-10-28 14:05:30.978487,179,2253.3,112.4,100.5,115,112,119,121,0.863,2,3910,18,0.52,0.05,0.0,FLYING,speed
PRANCER-001,Prancer,2025-10-28 14:06:30.978487,156,2542.9,97.4,99.9,110,126,127,114,0.819,3,1232,12,0.88,0.29,0.0,FLYING,speed
DANCER-001,Dancer,2025-10-28 14:08:30.978487,158,3951.3,77.1,98.0,115,128,116,123,0.804,2,3637,50,0.85,0.46,0.0,FLYING,endurance
DANCER-001,Dancer,2025-10-28 14:10:30.978487,150,4604.7,81.7,99.4,128,120,128,128,0.764,2,1110,18,0.95,0.38,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 14:11:30.978487,160,3621.6,114.3,99.2,110,112,127,129,0.77,3,4958,50,0.38,0.64,0.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 14:14:30.978487,179,2892.0,72.1,99.7,115,124,123,127,0.846,9,1760,31,0.47,0.66,92.0,FLYING,endurance
PRANCER-001,Prancer,2025-10-28 14:15:30.978487,65,0.0,0.0,100.5,116,126,112,117,0.759,3,0,18,0.71,0.24,0.0,RESTING,endurance
RUDOLPH-001,Rudolph,2025-10-28 14:17:30.978487,144,1203.0,92.7,100.3,123,119,121,115,0.793,9,4377,36,0.38,0.46,90.6,FLYING,weather
RUDOLPH-001,Rudolph,2025-10-28 14:18:30.978487,66,0.0,0.0,99.3,127,116,113,124,0.971,9,0,14,0.83,0.7,93.4,RESTING,formation
DASHER-001,Dasher,2025-10-28 14:22:30.978487,144,4895.2,102.7,101.6,112,110,130,116,0.909,1,4694,36,0.36,0.09,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 14:26:30.978487,86,0.0,0.0,101.5,113,117,116,115,0.755,5,0,15,0.49,0.64,0.0,RESTING,weather
DONNER-001,Donner,2025-10-28 14:29:30.978487,75,0.0,0.0,98.3,126,125,122,121,0.763,7,0,45,0.65,0.28,0.0,RESTING,speed
BLITZEN-001,Blitzen,2025-10-28 14:32:30.978487,62,0.0,0.0,101.3,116,113,122,110,0.942,8,0,42,0.65,0.51,0.0,RESTING,endurance
DASHER-001,Dasher,2025-10-28 14:33:30.978487,141,4555.3,105.3,101.8,128,129,122,116,0.764,1,2634,29,0.32,0.28,0.0,FLYING,weather
DONNER-001,Donner,2025-10-28 14:36:30.978487,165,4450.6,118.1,100.7,117,114,117,116,0.909,7,1242,1,0.65,0.59,0.0,FLYING,navigation
DASHER-001,Dasher,2025-10-28 14:41:30.978487,144,3320.0,112.0,99.1,111,127,123,116,0.807,1,1885,19,0.45,0.02,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 14:44:30.978487,173,2172.6,112.9,100.2,129,130,115,117,0.858,9,3456,46,0.3,0.46,90.8,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 14:46:30.978487,163,2300.1,92.5,100.2,120,118,121,120,0.98,9,1461,13,0.73,0.09,93.8,FLYING,weather
DASHER-001,Dasher,2025-10-28 14:50:30.978487,150,4677.4,91.2,101.1,117,123,125,127,0.879,1,1844,35,0.8,0.16,0.0,FLYING,weather
PRANCER-001,Prancer,2025-10-28 14:52:30.978487,155,3127.6,62.0,99.6,124,121,126,119,0.845,3,4680,17,0.66,0.59,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 14:53:30.978487,84,0.0,0.0,98.4,111,122,117,113,0.855,7,0,22,0.92,0.46,0.0,RESTING,formation
DASHER-001,Dasher,2025-10-28 14:57:30.978487,71,0.0,0.0,100.1,110,126,113,113,0.922,1,0,17,0.48,0.06,0.0,RESTING,formation
RUDOLPH-001,Rudolph,2025-10-28 14:59:30.978487,66,0.0,0.0,100.8,112,112,123,127,0.838,9,0,6,0.51,0.73,86.2,RESTING,speed
DANCER-001,Dancer,2025-10-28 15:03:30.978487,79,0.0,0.0,98.7,110,120,120,120,0.913,2,0,17,0.57,0.28,0.0,RESTING,navigation
DONNER-001,Donner,2025-10-28 15:05:30.978487,156,1987.2,90.4,101.7,117,125,124,112,0.977,7,4305,1,0.44,0.7,0.0,FLYING,navigation
COMET-001,Comet,2025-10-28 15:08:30.978487,166,4390.4,81.3,101.2,110,110,117,110,0.946,5,1379,38,0.97,0.51,0.0,FLYING,speed
BLITZEN-001,Blitzen,2025-10-28 15:10:30.978487,164,4825.8,118.1,101.2,125,118,114,113,0.9,8,3976,49,0.61,0.7,0.0,FLYING,speed
RUDOLPH-001,Rudolph,2025-10-28 15:14:30.978487,85,0.0,0.0,101.5,128,120,130,124,0.755,9,0,50,0.71,0.21,87.4,RESTING,weather
DANCER-001,Dancer,2025-10-28 15:19:30.978487,174,4674.9,81.6,98.5,116,123,118,110,0.805,2,4343,33,0.74,0.45,0.0,FLYING,speed
BLITZEN-001,Blitzen,2025-10-28 15:23:30.978487,82,0.0,0.0,99.7,125,128,120,128,0.827,8,0,45,0.39,0.65,0.0,RESTING,weather
COMET-001,Comet,2025-10-28 15:26:30.978487,83,0.0,0.0,99.5,128,120,119,114,0.942,5,0,47,0.83,0.38,0.0,RESTING,navigation
PRANCER-001,Prancer,2025-10-28 15:30:30.978487,140,1674.2,60.5,98.4,112,130,124,116,0.812,3,2888,37,0.76,0.23,0.0,FLYING,navigation
PRANCER-001,Prancer,2025-10-28 15:35:30.978487,81,0.0,0.0,98.5,123,116,127,117,0.939,3,0,27,0.49,0.59,0.0,RESTING,weather
DANCER-001,Dancer,2025-10-28 15:39:30.978487,145,3734.1,62.8,99.8,124,127,113,114,0.907,2,3551,18,0.75,0.27,0.0,FLYING,formation
VIXEN-001,Vixen,2025-10-28 15:40:30.978487,68,0.0,0.0,101.5,128,119,127,119,0.771,4,0,18,0.42,0.56,0.0,RESTING,speed
CUPID-001,Cupid,2025-10-28 15:43:30.978487,174,4148.7,113.2,98.8,116,125,115,127,0.936,6,3920,22,0.9,0.53,0.0,FLYING,weather
DANCER-001,Dancer,2025-10-28 15:48:30.978487,160,1193.1,68.3,99.5,130,124,125,113,0.94,2,2399,33,0.69,0.71,0.0,FLYING,endurance
BLITZEN-001,Blitzen,2025-10-28 15:53:30.978487,178,3700.5,91.3,99.1,110,125,128,113,0.777,8,2706,7,0.35,0.75,0.0,FLYING,navigation
DONNER-001,Donner,2025-10-28 15:56:30.978487,177,1326.9,66.2,101.4,117,111,128,124,0.834,7,2242,11,0.81,0.24,0.0,FLYING,formation
RUDOLPH-001,Rudolph,2025-10-28 15:58:30.978487,151,4431.9,105.9,99.0,125,119,127,125,0.855,9,1231,30,0.69,0.71,99.4,FLYING,speed
VIXEN-001,Vixen,2025-10-28 16:01:30.978487,89,0.0,0.0,98.4,112,130,127,110,0.877,4,0,10,0.83,0.32,0.0,RESTING,weather
DASHER-001,Dasher,2025-10-28 16:06:30.978487,141,3663.4,84.7,98.6,123,121,116,127,0.978,1,4395,36,0.75,0.29,0.0,FLYING,endurance
COMET-001,Comet,2025-10-28 16:10:30.978487,146,4301.1,91.8,101.1,110,110,116,125,0.752,5,4100,47,0.72,0.79,0.0,FLYING,formation
VIXEN-001,Vixen,2025-10-28 16:11:30.978487,172,4106.8,91.7,101.0,123,123,128,117,0.788,4,3042,50,0.83,0.03,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 16:13:30.978487,167,3375.5,100.3,100.0,119,127,124,123,0.965,5,1720,39,0.59,0.05,0.0,FLYING,formation
COMET-001,Comet,2025-10-28 16:16:30.978487,167,2579.9,86.5,99.9,121,118,112,129,0.867,5,3056,6,0.61,0.47,0.0,FLYING,formation
CUPID-001,Cupid,2025-10-28 16:20:30.978487,89,0.0,0.0,101.2,116,119,120,114,0.924,6,0,3,0.43,0.78,0.0,RESTING,formation
VIXEN-001,Vixen,2025-10-28 16:25:30.978487,64,0.0,0.0,101.4,122,118,121,115,0.969,4,0,23,0.97,0.18,0.0,RESTING,endurance
DASHER-001,Dasher,2025-10-28 16:30:30.978487,156,2845.8,106.5,101.1,111,122,117,120,0.77,1,3109,21,0.4,0.12,0.0,FLYING,formation
BLITZEN-001,Blitzen,2025-10-28 16:34:30.978487,152,1500.6,102.5,99.9,130,128,128,110,0.764,8,4270,22,0.89,0.7,0.0,FLYING,formation
VIXEN-001,Vixen,2025-10-28 16:38:30.978487,75,0.0,0.0,99.7,116,118,114,114,0.873,4,0,22,0.79,0.13,0.0,RESTING,weather
BLITZEN-001,Blitzen,2025-10-28 16:40:30.978487,85,0.0,0.0,101.3,117,125,115,115,0.828,8,0,37,0.45,0.03,0.0,RESTING,speed
DASHER-001,Dasher,2025-10-28 16:44:30.978487,82,0.0,0.0,100.3,114,130,116,118,0.965,1,0,2,0.44,0.36,0.0,RESTING,navigation
VIXEN-001,Vixen,2025-10-28 16:46:30.978487,84,0.0,0.0,98.8,113,130,130,127,0.954,4,0,32,0.45,0.22,0.0,RESTING,formation
PRANCER-001,Prancer,2025-10-28 16:47:30.978487,140,2947.5,92.8,99.1,117,124,113,128,0.87,3,3911,41,0.74,0.6,0.0,FLYING,endurance
DONNER-001,Donner,2025-10-28 16:51:30.978487,180,2542.6,61.0,99.5,121,121,119,119,0.917,7,3830,9,0.37,0.39,0.0,FLYING,weather
BLITZEN-001,Blitzen,2025-10-28 16:53:30.978487,160,1629.4,77.4,98.8,114,130,124,116,0.899,8,4966,38,0.6,0.42,0.0,FLYING,weather
COMET-001,Comet,2025-10-28 16:55:30.978487,153,1531.1,119.5,100.5,128,111,117,129,0.855,5,4728,38,0.63,0.73,0.0,FLYING,weather
