event_id,timestamp,child_id,event_type,source_system,event_description,witness_verified,impact_score,nice_score_delta,running_score,percentile_rank,gift_tier_recommendation,special_badge,location_country,age_group,privacy_consent,data_quality_score
EVT_2025_0000000879,2025-11-15 01:29:17.123360,CH_MN_85805,TANTRUM,ELF_SURVEILLANCE,tantrum observed,True,1.1,-1.1,48.9,72.3,BASIC,,Denmark,6-8,True,0.89
EVT_2025_0000000035,2025-11-15 02:29:53.143283,CH_IE_93778,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.5,1.5,51.5,26.3,BASIC,,Wallis and Futuna,3-5,True,0.8
EVT_2025_0000000626,2025-11-15 02:30:59.654050,CH_BR_13485,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,2.7,2.7,52.7,22.0,BASIC,,Ukraine,6-8,True,0.78
EVT_2025_0000000671,2025-11-15 02:35:37.875185,CH_PT_36907,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.6,3.6,53.6,12.9,BASIC,KINDNESS_STAR,Botswana,6-8,True,0.73
EVT_2025_0000000268,2025-11-15 04:44:59.699058,CH_BR_79534,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,3.7,3.7,53.7,76.0,BASIC,,Kuwait,3-5,True,0.99
EVT_2025_0000000615,2025-11-15 04:50:40.192647,CH_MN_91928,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,False,4.4,4.4,54.4,79.9,BASIC,KINDNESS_STAR,Ethiopia,6-8,True,0.78
EVT_2025_0000000228,2025-11-15 07:27:37.916142,CH_ET_85218,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,False,1.2,1.2,51.2,15.0,BASIC,,Cayman Islands,12-14,True,0.79
EVT_2025_0000000185,2025-11-15 08:03:27.141172,CH_NA_74269,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.1,1.1,51.1,28.1,BASIC,,Korea,3-5,True,0.9
EVT_2025_0000000723,2025-11-15 08:11:28.532765,CH_IS_65269,TANTRUM,TEACHER_REPORT,tantrum observed,False,2.1,-2.1,47.9,63.8,BASIC,,Timor-Leste,3-5,True,0.92
EVT_2025_0000000659,2025-11-15 08:22:07.138460,CH_TR_24364,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.8,2.8,52.8,89.9,BASIC,,Martinique,6-8,True,0.82
EVT_2025_0000000151,2025-11-15 09:17:39.294053,CH_BB_74019,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,4.9,4.9,54.9,13.6,BASIC,KINDNESS_STAR,Bolivia,9-11,True,0.97
EVT_2025_0000000378,2025-11-15 09:31:24.877584,CH_KZ_92519,LYING,SMART_TOY_TELEMETRY,lying observed,True,3.6,-3.6,46.4,71.2,BASIC,,Turkmenistan,3-5,True,0.97
EVT_2025_0000000608,2025-11-15 09:37:58.124310,CH_MD_50952,SHARING,MALL_SANTA_NETWORK,sharing observed,True,2.7,2.7,52.7,30.2,BASIC,,Czech Republic,12-14,True,0.97
EVT_2025_0000000955,2025-11-15 11:17:49.170044,CH_CL_70291,SHARING,MALL_SANTA_NETWORK,sharing observed,False,1.6,1.6,51.6,71.9,BASIC,,Ethiopia,9-11,True,0.81
EVT_2025_0000000663,2025-11-15 12:08:32.845756,CH_US_50925,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,4.0,4.0,54.0,73.5,BASIC,,Afghanistan,9-11,True,0.9
EVT_2025_0000000002,2025-11-15 12:16:33.049037,CH_GM_17987,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.0,1.0,51.0,69.2,BASIC,,Grenada,3-5,True,0.86
EVT_2025_0000000371,2025-11-15 12:19:24.816961,CH_NA_94057,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.7,1.7,51.7,97.9,BASIC,,Jersey,12-14,True,0.79
EVT_2025_0000000183,2025-11-15 12:32:52.317200,CH_FR_94120,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.6,0.6,50.6,50.1,BASIC,,Ireland,9-11,True,0.86
EVT_2025_0000000395,2025-11-15 13:00:55.956923,CH_CZ_59388,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.5,1.5,51.5,16.4,BASIC,,France,3-5,True,0.81
EVT_2025_0000000140,2025-11-15 13:07:50.640428,CH_UY_69847,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,1.0,1.0,51.0,52.5,BASIC,,San Marino,12-14,True,0.91
EVT_2025_0000000481,2025-11-15 13:47:18.416754,CH_OM_71200,SHARING,TEACHER_REPORT,sharing observed,True,1.8,1.8,51.8,7.7,BASIC,,Greece,9-11,True,0.87
EVT_2025_0000000494,2025-11-15 14:11:20.386734,CH_SM_25039,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.5,1.5,51.5,18.8,BASIC,,Equatorial Guinea,12-14,True,0.91
EVT_2025_0000000033,2025-11-15 14:48:33.251050,CH_SL_77053,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,False,1.9,1.9,51.9,43.4,BASIC,,Sao Tome and Principe,3-5,True,0.8
EVT_2025_0000000044,2025-11-15 16:17:52.824872,CH_MY_24092,TANTRUM,PARENT_PORTAL,tantrum observed,True,1.2,-1.2,48.8,85.8,BASIC,,Burkina Faso,9-11,True,0.82
EVT_2025_0000000543,2025-11-15 17:56:08.270359,CH_DZ_68634,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,False,1.2,1.2,51.2,48.0,BASIC,,Guinea,6-8,True,0.76
EVT_2025_0000000047,2025-11-15 18:06:41.915350,CH_BG_93968,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.6,1.6,51.6,35.7,BASIC,,Canada,3-5,True,0.81
EVT_2025_0000000716,2025-11-15 19:12:19.878472,CH_VC_72056,LYING,SMART_TOY_TELEMETRY,lying observed,True,2.5,-2.5,47.5,38.3,BASIC,,Syrian Arab Republic,9-11,True,0.76
EVT_2025_0000000515,2025-11-15 20:25:04.169799,CH_ID_66972,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,3.0,3.0,53.0,55.3,BASIC,,Central African Republic,6-8,True,0.72
EVT_2025_0000000269,2025-11-15 21:10:23.140208,CH_KM_45533,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,1.2,1.2,51.2,34.8,BASIC,,Ireland,3-5,True,0.84
EVT_2025_0000000015,2025-11-15 21:55:50.140320,CH_MT_63174,SHARING,MALL_SANTA_NETWORK,sharing observed,True,2.8,2.8,52.8,5.8,BASIC,,French Polynesia,9-11,True,0.78
EVT_2025_0000000497,2025-11-15 22:29:34.060025,CH_BD_53629,SHARING,PARENT_PORTAL,sharing observed,True,2.4,2.4,52.4,64.9,BASIC,,Congo,6-8,True,0.87
EVT_2025_0000000076,2025-11-15 22:39:14.546712,CH_TV_49033,TANTRUM,TEACHER_REPORT,tantrum observed,True,1.8,-1.8,48.2,97.0,BASIC,,Falkland Islands (Malvinas),9-11,True,0.92
EVT_2025_0000000530,2025-11-15 23:04:39.203764,CH_BR_96781,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,False,2.5,2.5,52.5,58.5,BASIC,,Maldives,3-5,True,0.75
EVT_2025_0000000109,2025-11-15 23:34:08.040931,CH_CO_96345,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.6,3.6,53.6,46.0,BASIC,KINDNESS_STAR,Martinique,12-14,True,0.9
EVT_2025_0000000469,2025-11-15 23:34:23.269410,CH_BI_13141,TANTRUM,TEACHER_REPORT,tantrum observed,True,1.5,-1.5,48.5,35.1,BASIC,,Bermuda,12-14,True,0.9
EVT_2025_0000000407,2025-11-16 00:42:59.778967,CH_JO_26013,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,0.7,0.7,50.7,35.6,BASIC,,Thailand,12-14,True,0.77
EVT_2025_0000000058,2025-11-16 02:09:44.510381,CH_AF_12710,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,4.7,4.7,54.7,12.6,BASIC,KINDNESS_STAR,Slovakia (Slovak Republic),12-14,True,0.87
EVT_2025_0000000304,2025-11-16 02:14:25.584049,CH_IQ_50006,TANTRUM,TEACHER_REPORT,tantrum observed,True,2.8,-2.8,47.2,59.2,BASIC,,Burundi,9-11,True,0.74
EVT_2025_0000000540,2025-11-16 02:17:40.297746,CH_UG_66028,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,0.9,0.9,50.9,30.7,BASIC,,Iceland,12-14,True,0.81
EVT_2025_0000000106,2025-11-16 02:37:48.130043,CH_SI_84169,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.5,1.5,51.5,62.4,BASIC,,Slovakia (Slovak Republic),12-14,True,0.82
EVT_2025_0000000266,2025-11-16 02:58:45.086841,CH_PE_45331,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.2,3.2,53.2,11.5,BASIC,KINDNESS_STAR,Peru,3-5,True,0.99
EVT_2025_0000000502,2025-11-16 03:29:40.637321,CH_AT_91936,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,4.7,4.7,54.7,53.0,BASIC,KINDNESS_STAR,Tonga,9-11,True,0.87
EVT_2025_0000000238,2025-11-16 03:45:55.956774,CH_SA_68618,SHARING,PARENT_PORTAL,sharing observed,True,2.2,2.2,52.2,24.6,BASIC,,Bermuda,3-5,True,0.8
EVT_2025_0000000612,2025-11-16 05:06:02.950268,CH_SI_64010,CHORES_DONE,TEACHER_REPORT,chores done observed,False,1.3,1.3,51.3,45.2,BASIC,,Maldives,9-11,True,0.78
EVT_2025_0000000194,2025-11-16 06:02:39.667237,CH_MY_54628,TANTRUM,SMART_TOY_TELEMETRY,tantrum observed,False,2.4,-2.4,47.6,76.5,BASIC,,Seychelles,12-14,True,0.86
EVT_2025_0000000283,2025-11-16 08:36:59.098790,CH_AG_73845,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.7,1.7,51.7,81.2,BASIC,,Kyrgyz Republic,3-5,True,0.82
EVT_2025_0000000322,2025-11-16 08:57:39.092487,CH_SM_16084,CHORES_DONE,PARENT_PORTAL,chores done observed,True,0.6,0.6,50.6,17.1,BASIC,,Heard Island and McDonald Islands,3-5,True,0.91
EVT_2025_0000000159,2025-11-16 09:00:41.313675,CH_MV_22446,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.9,3.9,53.9,59.0,BASIC,KINDNESS_STAR,Iraq,3-5,True,0.92
EVT_2025_0000000860,2025-11-16 09:26:46.453369,CH_BW_20053,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,1.3,1.3,51.3,22.5,BASIC,,Slovakia (Slovak Republic),3-5,True,0.81
EVT_2025_0000000949,2025-11-16 09:35:42.203833,CH_IE_40020,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,3.8,3.8,53.8,21.2,BASIC,,Cameroon,12-14,True,0.76
EVT_2025_0000000635,2025-11-16 09:36:39.094022,CH_LS_28548,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,2.3,2.3,52.3,26.0,BASIC,,Maldives,12-14,True,0.76
EVT_2025_0000000366,2025-11-16 11:25:32.124266,CH_PS_90595,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.8,1.8,51.8,12.6,BASIC,,Tanzania,3-5,True,0.81
EVT_2025_0000000376,2025-11-16 11:58:35.950844,CH_FR_30026,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,0.8,0.8,50.8,26.9,BASIC,,Singapore,9-11,True,0.98
EVT_2025_0000000966,2025-11-16 12:39:23.599947,CH_BN_20700,SHARING,MALL_SANTA_NETWORK,sharing observed,True,2.6,2.6,52.6,65.0,BASIC,,Ethiopia,9-11,True,0.95
EVT_2025_0000000110,2025-11-16 13:35:40.096062,CH_MH_38599,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.3,4.3,54.3,53.6,BASIC,KINDNESS_STAR,Kiribati,12-14,True,0.94
EVT_2025_0000000944,2025-11-16 13:52:00.626431,CH_CL_29192,TANTRUM,ELF_SURVEILLANCE,tantrum observed,True,2.7,-2.7,47.3,31.9,BASIC,,Ghana,9-11,True,0.74
EVT_2025_0000000896,2025-11-16 13:53:00.111295,CH_KN_52172,SHARING,ELF_SURVEILLANCE,sharing observed,False,1.3,1.3,51.3,9.4,BASIC,,Kenya,9-11,True,0.94
EVT_2025_0000000695,2025-11-16 14:07:08.239404,CH_TZ_87000,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,2.7,2.7,52.7,57.6,BASIC,,Mali,6-8,True,0.89
EVT_2025_0000000872,2025-11-16 14:17:27.072561,CH_KR_70528,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.3,1.3,51.3,97.5,BASIC,,Yemen,12-14,True,0.75
EVT_2025_0000000496,2025-11-16 14:25:03.339588,CH_BZ_16749,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.1,4.1,54.1,97.4,BASIC,KINDNESS_STAR,Sudan,9-11,True,0.94
EVT_2025_0000000846,2025-11-16 14:48:57.527366,CH_GQ_53432,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.2,1.2,51.2,79.4,BASIC,,Ukraine,6-8,True,0.78
EVT_2025_0000000438,2025-11-16 14:59:53.765307,CH_WS_84668,SHARING,PARENT_PORTAL,sharing observed,True,2.3,2.3,52.3,88.5,BASIC,,Switzerland,6-8,True,0.81
EVT_2025_0000000114,2025-11-16 15:09:35.352911,CH_HT_18970,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.8,4.8,54.8,89.7,BASIC,KINDNESS_STAR,Liberia,3-5,True,0.97
EVT_2025_0000000573,2025-11-16 15:45:36.103292,CH_GB_22293,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,1.9,1.9,51.9,96.5,BASIC,,United States Minor Outlying Islands,12-14,True,0.96
EVT_2025_0000000499,2025-11-16 16:02:17.883776,CH_BD_93175,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.6,2.6,52.6,25.6,BASIC,,Romania,3-5,True,0.86
EVT_2025_0000000039,2025-11-16 16:04:25.329709,CH_LS_90337,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.1,2.1,52.1,35.6,BASIC,,Saint Lucia,9-11,True,0.98
EVT_2025_0000000720,2025-11-16 16:07:45.367889,CH_SD_60470,SHARING,PARENT_PORTAL,sharing observed,True,3.0,3.0,53.0,85.4,BASIC,,Lao People's Democratic Republic,9-11,True,0.97
EVT_2025_0000000274,2025-11-16 16:16:11.724412,CH_IQ_33724,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.7,2.7,52.7,31.7,BASIC,,Pitcairn Islands,3-5,True,0.86
EVT_2025_0000000838,2025-11-16 16:49:42.097115,CH_MX_43606,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,2.1,2.1,52.1,35.8,BASIC,,Saudi Arabia,3-5,True,0.73
EVT_2025_0000000670,2025-11-16 17:00:04.692113,CH_ZA_88303,CHORES_DONE,PARENT_PORTAL,chores done observed,True,0.7,0.7,50.7,39.3,BASIC,,Uruguay,9-11,True,0.74
EVT_2025_0000000196,2025-11-16 17:06:35.757558,CH_DE_86193,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.5,2.5,52.5,3.5,BASIC,,Panama,6-8,True,0.84
EVT_2025_0000000834,2025-11-16 17:40:12.028298,CH_CR_73042,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,1.4,1.4,51.4,24.3,BASIC,,Czech Republic,12-14,True,0.76
EVT_2025_0000000686,2025-11-16 18:02:26.331742,CH_FM_63781,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,False,1.3,1.3,51.3,63.1,BASIC,,Mozambique,12-14,True,1.0
EVT_2025_0000000614,2025-11-16 18:16:03.351058,CH_SI_62116,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,1.1,1.1,51.1,61.7,BASIC,,Mexico,12-14,True,0.85
EVT_2025_0000000041,2025-11-16 18:20:55.577198,CH_MT_77519,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.9,4.9,54.9,80.9,BASIC,KINDNESS_STAR,Belarus,12-14,True,0.86
EVT_2025_0000000932,2025-11-16 21:17:07.117564,CH_LK_70901,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,1.1,1.1,51.1,1.7,BASIC,,Finland,12-14,True,0.82
EVT_2025_0000000892,2025-11-16 21:25:46.497508,CH_FJ_49681,CHORES_DONE,PARENT_PORTAL,chores done observed,False,0.8,0.8,50.8,64.4,BASIC,,Hong Kong,9-11,True,0.79
EVT_2025_0000000602,2025-11-16 22:36:15.046209,CH_TH_92724,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.5,1.5,51.5,18.7,BASIC,,Malta,3-5,True,0.85
EVT_2025_0000000815,2025-11-16 22:57:58.446471,CH_KZ_39139,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,1.2,1.2,51.2,1.4,BASIC,,Saint Martin,6-8,True,0.7
EVT_2025_0000000491,2025-11-16 23:09:25.404947,CH_SB_90489,SHARING,TEACHER_REPORT,sharing observed,True,1.1,1.1,51.1,86.8,BASIC,,Swaziland,6-8,True,0.82
EVT_2025_0000000422,2025-11-16 23:58:52.663265,CH_AM_87430,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.1,2.1,52.1,28.4,BASIC,,San Marino,3-5,True,0.72
EVT_2025_0000000928,2025-11-17 03:30:24.662956,CH_MC_94325,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.5,1.5,51.5,2.8,BASIC,,Bolivia,12-14,True,0.85
EVT_2025_0000000410,2025-11-17 03:51:57.825408,CH_NP_23168,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,1.8,1.8,51.8,94.1,BASIC,,Norway,9-11,True,0.91
EVT_2025_0000000801,2025-11-17 04:55:04.665467,CH_SR_66530,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.2,3.2,53.2,52.2,BASIC,KINDNESS_STAR,Luxembourg,3-5,True,0.99
EVT_2025_0000000840,2025-11-17 05:14:37.347881,CH_RU_23431,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,3.5,3.5,53.5,34.4,BASIC,,Uruguay,9-11,True,0.75
EVT_2025_0000000264,2025-11-17 05:59:49.912410,CH_NI_53733,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,2.1,2.1,52.1,90.8,BASIC,,Guinea-Bissau,9-11,True,0.98
EVT_2025_0000000098,2025-11-17 06:30:06.025232,CH_NG_34372,SHARING,PARENT_PORTAL,sharing observed,True,2.8,2.8,52.8,4.0,BASIC,,Belize,12-14,True,0.9
EVT_2025_0000000520,2025-11-17 07:06:26.660680,CH_GQ_69934,SHARING,PARENT_PORTAL,sharing observed,True,2.2,2.2,52.2,30.7,BASIC,,Brunei Darussalam,9-11,True,0.79
EVT_2025_0000000740,2025-11-17 07:26:59.869403,CH_KP_67867,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,4.9,4.9,54.9,44.7,BASIC,KINDNESS_STAR,Equatorial Guinea,6-8,True,0.72
EVT_2025_0000000374,2025-11-17 07:50:57.414666,CH_GH_75201,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.9,1.9,51.9,26.0,BASIC,,Dominica,3-5,True,0.9
EVT_2025_0000000096,2025-11-17 08:19:42.796752,CH_BF_94062,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,2.2,2.2,52.2,46.4,BASIC,,Bangladesh,6-8,True,0.96
EVT_2025_0000000536,2025-11-17 09:14:01.817224,CH_GB_15764,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.1,1.1,51.1,52.0,BASIC,,Rwanda,9-11,True,0.84
EVT_2025_0000000477,2025-11-17 09:40:14.087780,CH_UY_67843,SHARING,TEACHER_REPORT,sharing observed,True,2.7,2.7,52.7,35.1,BASIC,,China,9-11,True,0.9
EVT_2025_0000000231,2025-11-17 09:43:49.237708,CH_DM_90150,SHARING,ELF_SURVEILLANCE,sharing observed,True,2.8,2.8,52.8,25.1,BASIC,,Maldives,3-5,True,0.97
EVT_2025_0000000629,2025-11-17 10:25:54.871275,CH_BO_52764,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,0.9,0.9,50.9,9.1,BASIC,,Guadeloupe,9-11,True,0.77
EVT_2025_0000000531,2025-11-17 11:32:10.937794,CH_GM_20132,LYING,SMART_TOY_TELEMETRY,lying observed,True,2.2,-2.2,47.8,69.0,BASIC,,Cambodia,3-5,True,0.71
EVT_2025_0000000197,2025-11-17 11:55:20.812539,CH_CF_58779,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,3.5,3.5,53.5,78.8,BASIC,,Libyan Arab Jamahiriya,9-11,True,0.8
EVT_2025_0000000355,2025-11-17 13:08:35.874834,CH_BY_66689,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,False,0.8,0.8,50.8,65.1,BASIC,,Cote d'Ivoire,3-5,True,0.75
EVT_2025_0000000146,2025-11-17 14:27:12.391143,CH_TZ_58482,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.4,4.4,54.4,75.6,BASIC,KINDNESS_STAR,Suriname,12-14,True,0.89
EVT_2025_0000000310,2025-11-17 16:34:18.140904,CH_SA_70620,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.4,1.4,51.4,32.6,BASIC,,Switzerland,9-11,True,0.81
EVT_2025_0000000189,2025-11-17 17:43:48.719642,CH_TG_58763,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.2,1.2,51.2,97.2,BASIC,,Ukraine,3-5,True,0.75
EVT_2025_0000000383,2025-11-17 18:22:57.981637,CH_UG_29691,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.6,2.6,52.6,84.2,BASIC,,Syrian Arab Republic,12-14,True,0.87
EVT_2025_0000000024,2025-11-17 18:25:21.600026,CH_TD_98263,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,3.9,3.9,53.9,16.8,BASIC,KINDNESS_STAR,Isle of Man,6-8,True,0.87
EVT_2025_0000000122,2025-11-17 19:08:01.644664,CH_BJ_60006,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.6,1.6,51.6,3.8,BASIC,,Holy See (Vatican City State),12-14,True,0.92
EVT_2025_0000000682,2025-11-17 19:33:03.172280,CH_BA_24451,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.4,1.4,51.4,10.7,BASIC,,Malawi,9-11,True,0.88
EVT_2025_0000000380,2025-11-17 19:38:02.725705,CH_AL_69271,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.6,3.6,53.6,48.9,BASIC,KINDNESS_STAR,Faroe Islands,12-14,True,0.72
EVT_2025_0000000500,2025-11-17 19:54:22.212190,CH_HR_61123,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.7,1.7,51.7,58.2,BASIC,,Mauritania,12-14,True,0.97
EVT_2025_0000000818,2025-11-17 22:30:45.922452,CH_ZA_39148,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.2,1.2,51.2,19.3,BASIC,,Georgia,9-11,True,0.93
EVT_2025_0000000718,2025-11-17 23:06:34.079764,CH_FJ_72856,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,0.7,0.7,50.7,35.1,BASIC,,Bulgaria,6-8,True,0.76
EVT_2025_0000000999,2025-11-18 00:18:36.388454,CH_KN_93953,TANTRUM,SMART_TOY_TELEMETRY,tantrum observed,True,1.6,-1.6,48.4,46.3,BASIC,,Belarus,6-8,True,0.8
EVT_2025_0000000836,2025-11-18 01:16:57.888917,CH_LI_35758,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,False,3.5,3.5,53.5,39.4,BASIC,,Holy See (Vatican City State),3-5,True,0.97
EVT_2025_0000000239,2025-11-18 02:25:09.122299,CH_MR_86519,SHARING,ELF_SURVEILLANCE,sharing observed,False,2.8,2.8,52.8,74.1,BASIC,,Myanmar,12-14,True,0.88
EVT_2025_0000000639,2025-11-18 03:47:13.825395,CH_RO_70062,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.5,1.5,51.5,32.9,BASIC,,Saint Vincent and the Grenadines,9-11,True,0.77
EVT_2025_0000000220,2025-11-18 04:17:10.412371,CH_PG_20624,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.3,3.3,53.3,94.5,BASIC,KINDNESS_STAR,Montenegro,12-14,True,0.75
EVT_2025_0000000501,2025-11-18 05:08:50.331838,CH_BI_76908,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,2.3,2.3,52.3,90.2,BASIC,,Nepal,6-8,True,0.84
EVT_2025_0000000203,2025-11-18 05:56:07.782130,CH_LV_66160,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.9,4.9,54.9,96.7,BASIC,KINDNESS_STAR,Bahrain,3-5,True,0.84
EVT_2025_0000000986,2025-11-18 06:07:36.687573,CH_IN_28400,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.2,4.2,54.2,90.8,BASIC,KINDNESS_STAR,American Samoa,3-5,True,0.92
EVT_2025_0000000031,2025-11-18 06:22:04.278529,CH_BY_65938,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,5.0,5.0,55.0,45.5,BASIC,KINDNESS_STAR,Yemen,3-5,True,0.81
EVT_2025_0000000961,2025-11-18 07:35:33.497365,CH_FI_11376,SHARING,PARENT_PORTAL,sharing observed,True,1.5,1.5,51.5,87.8,BASIC,,Western Sahara,6-8,True,0.92
EVT_2025_0000000504,2025-11-18 08:52:13.173755,CH_QA_36009,HELPING_OTHERS,PARENT_PORTAL,helping others observed,True,3.6,3.6,53.6,43.1,BASIC,,Christmas Island,12-14,True,0.92
EVT_2025_0000000328,2025-11-18 13:26:57.474857,CH_BE_93737,SHARING,PARENT_PORTAL,sharing observed,False,2.2,2.2,52.2,54.1,BASIC,,Libyan Arab Jamahiriya,6-8,True,0.76
EVT_2025_0000000409,2025-11-18 13:34:23.788477,CH_VA_63810,TANTRUM,ELF_SURVEILLANCE,tantrum observed,False,2.5,-2.5,47.5,19.8,BASIC,,Costa Rica,3-5,True,0.94
EVT_2025_0000000522,2025-11-18 14:24:54.562217,CH_SO_64423,TANTRUM,PARENT_PORTAL,tantrum observed,False,1.3,-1.3,48.7,5.1,BASIC,,Haiti,9-11,True,0.75
EVT_2025_0000000137,2025-11-18 15:13:29.882574,CH_LB_38407,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,1.3,1.3,51.3,68.0,BASIC,,Micronesia,6-8,True,0.84
EVT_2025_0000000485,2025-11-18 17:17:40.395396,CH_RW_47057,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,0.8,0.8,50.8,70.6,BASIC,,Saint Martin,9-11,True,0.84
EVT_2025_0000000078,2025-11-18 17:28:14.658487,CH_AD_35889,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.9,2.9,52.9,84.4,BASIC,,Sri Lanka,12-14,True,0.93
EVT_2025_0000000094,2025-11-18 19:38:48.334705,CH_UY_54026,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.6,1.6,51.6,63.2,BASIC,,Tanzania,3-5,True,0.95
