simulation_id,segment_id,timestamp,start_city,start_latitude,start_longitude,end_city,end_latitude,end_longitude,distance_km,households_count,chimneys_available,alternative_entries,optimal_arrival_hour,delivery_window_minutes,ms_per_household,weather_condition,weather_delay_minutes,fuel_stops_required,presents_weight_tons,optimization_algorithm,optimization_score,elf_support_teams,contingency_routes,real_time_tracking,carbon_offset_tons
SIM_2025_V9_000697,SEG_NEW_TOK_0697,2025-11-20 22:35:54.154982,New York,40.7128,-74.006,Tokyo,35.6762,139.6503,23722.0,7500000,5434743,2065257,20,213,3.1,WIND,0,4,15000.0,A_STAR,0.819,9,2,True,2.37
SIM_2025_V4_000219,SEG_TOK_SÃO_0219,2025-11-20 22:44:41.639926,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,5889268,2610732,23,166,2.6,LIGHT_SNOW,0,4,17000.0,GENETIC,0.865,20,3,True,2.17
SIM_2025_V7_000002,SEG_SÃO_TOK_0002,2025-11-20 22:46:02.408699,São Paulo,-23.5505,-46.6333,Tokyo,35.6762,139.6503,21697.0,8500000,5681642,2818358,23,172,3.5,WIND,0,4,17000.0,QUANTUM,0.77,13,3,True,2.17
SIM_2025_V9_000007,SEG_PAR_MUM_0007,2025-11-20 23:12:13.641765,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4911525,1488475,21,170,3.0,HEAVY_SNOW,21,1,12800.0,DIJKSTRA,0.871,19,3,True,0.85
SIM_2025_V8_000862,SEG_CAI_NEW_0862,2025-11-20 23:26:06.840229,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,4046442,2453558,22,140,3.1,CLEAR,0,2,13000.0,DIJKSTRA,0.934,10,2,True,1.17
SIM_2025_V8_000547,SEG_MOS_TOK_0547,2025-11-20 23:27:21.389341,Moscow,55.7558,37.6173,Tokyo,35.6762,139.6503,11543.0,9100000,6032357,3067643,22,231,2.9,FOG,15,2,18200.0,GENETIC,0.877,13,3,True,1.15
SIM_2025_V10_000119,SEG_SÃO_PAR_0119,2025-11-20 23:32:37.310893,São Paulo,-23.5505,-46.6333,Paris,48.8566,2.3522,9704.0,6200000,4245638,1954362,20,232,3.4,RAIN,0,1,12400.0,QUANTUM,0.874,5,1,True,0.97
SIM_2025_V10_000259,SEG_SÃO_CAI_0259,2025-11-20 23:48:21.011114,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,4553367,2946633,23,159,3.1,WIND,0,2,15000.0,DIJKSTRA,0.905,17,1,True,1.05
SIM_2025_V9_000024,SEG_MOS_SÃO_0024,2025-11-21 00:01:20.457959,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,5713744,2886256,20,178,2.1,HEAVY_SNOW,22,2,17200.0,A_STAR,0.759,18,2,True,1.28
SIM_2025_V8_000513,SEG_TOR_MOS_0513,2025-11-21 00:04:00.935737,Toronto,43.6532,-79.3832,Moscow,55.7558,37.6173,13056.0,6700000,4269014,2430986,20,156,3.3,CLEAR,0,2,13400.0,QUANTUM,0.822,19,3,True,1.31
SIM_2025_V5_000634,SEG_SYD_TOK_0634,2025-11-21 00:07:49.273067,Sydney,-33.8688,151.2093,Tokyo,35.6762,139.6503,7825.0,6300000,4338095,1961905,22,142,3.3,CLEAR,22,1,12600.0,DIJKSTRA,0.758,7,1,True,0.78
SIM_2025_V10_000485,SEG_TOK_MOS_0485,2025-11-21 00:08:17.072998,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,6518462,2581538,20,211,3.2,HEAVY_SNOW,29,2,18200.0,A_STAR,0.945,20,3,True,1.15
SIM_2025_V3_000357,SEG_TOR_MUM_0357,2025-11-21 00:08:29.671524,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4498847,1801153,22,128,2.7,HEAVY_SNOW,0,3,12600.0,QUANTUM,0.831,11,2,True,1.71
SIM_2025_V3_000321,SEG_TOK_CAI_0321,2025-11-21 00:15:57.671528,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,6199046,1800954,23,138,3.3,CLOUDY,0,2,16000.0,GENETIC,0.799,18,1,True,1.2
SIM_2025_V10_000718,SEG_TOK_CAI_0718,2025-11-21 00:26:39.799707,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,6356143,1643857,23,223,2.5,FOG,0,2,16000.0,DIJKSTRA,0.818,9,3,True,1.2
SIM_2025_V8_000120,SEG_TOR_SYD_0120,2025-11-21 00:26:49.921364,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,2450946,1449054,23,199,3.1,LIGHT_SNOW,0,5,7800.0,QUANTUM,0.83,15,1,True,2.7
SIM_2025_V3_000340,SEG_PAR_MOS_0340,2025-11-21 00:54:24.684228,Paris,48.8566,2.3522,Moscow,55.7558,37.6173,3989.0,6800000,5314123,1485877,23,206,1.9,FOG,18,0,13600.0,QUANTUM,0.759,6,2,True,0.4
SIM_2025_V7_000457,SEG_TOK_NEW_0457,2025-11-21 01:03:09.207130,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,4919212,2580788,22,154,1.8,CLOUDY,0,4,15000.0,QUANTUM,0.815,13,1,True,2.37
SIM_2025_V9_000185,SEG_PAR_MUM_0185,2025-11-21 01:14:56.546030,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4918491,1481509,20,205,2.3,FOG,0,1,12800.0,GENETIC,0.84,16,2,True,0.85
SIM_2025_V9_000032,SEG_TOK_PAR_0032,2025-11-21 01:15:39.403317,Tokyo,35.6762,139.6503,Paris,48.8566,2.3522,15310.0,6700000,5279144,1420856,21,226,2.0,HEAVY_SNOW,23,3,13400.0,A_STAR,0.977,17,1,True,1.53
SIM_2025_V4_000515,SEG_NEW_TOR_0515,2025-11-21 01:21:39.441895,New York,40.7128,-74.006,Toronto,43.6532,-79.3832,680.0,5100000,3363710,1736290,20,198,2.8,HEAVY_SNOW,0,0,10200.0,A_STAR,0.8,6,3,True,0.07
SIM_2025_V9_000705,SEG_TOK_LON_0705,2025-11-21 01:25:34.010551,Tokyo,35.6762,139.6503,London,51.5074,-0.1278,15615.0,7700000,4936952,2763048,22,134,3.0,CLEAR,7,3,15400.0,GENETIC,0.77,12,2,True,1.56
SIM_2025_V9_000648,SEG_MUM_SYD_0648,2025-11-21 01:35:41.412796,Mumbai,19.076,72.8777,Sydney,-33.8688,151.2093,10495.0,6000000,4302142,1697858,20,211,3.1,FOG,7,2,12000.0,A_STAR,0.817,14,1,True,1.05
SIM_2025_V5_000469,SEG_CAI_PAR_0469,2025-11-21 01:39:44.200326,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,3665140,2034860,20,192,2.9,HEAVY_SNOW,0,0,11400.0,GENETIC,0.831,5,1,True,0.38
SIM_2025_V4_000683,SEG_LON_TOK_0683,2025-11-21 01:59:07.868116,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,4676085,3023915,20,169,2.6,FOG,0,3,15400.0,A_STAR,0.815,12,3,True,1.56
SIM_2025_V6_000577,SEG_SÃO_MUM_0577,2025-11-21 02:05:38.822003,São Paulo,-23.5505,-46.6333,Mumbai,19.076,72.8777,14084.0,8200000,6309775,1890225,23,190,2.3,HEAVY_SNOW,0,2,16400.0,A_STAR,0.852,5,1,True,1.41
SIM_2025_V1_000766,SEG_CAI_MOS_0766,2025-11-21 02:05:40.765514,Cairo,30.0444,31.2357,Moscow,55.7558,37.6173,2941.0,8100000,5880455,2219545,22,231,2.7,RAIN,0,0,16200.0,A_STAR,0.769,10,1,True,0.29
SIM_2025_V1_000580,SEG_LON_PAR_0580,2025-11-21 03:03:05.096228,London,51.5074,-0.1278,Paris,48.8566,2.3522,403.0,5400000,3763768,1636232,22,195,2.3,CLOUDY,0,0,10800.0,DIJKSTRA,0.816,12,1,True,0.04
SIM_2025_V8_000497,SEG_MOS_MUM_0497,2025-11-21 03:51:15.377558,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,5839239,2960761,20,155,1.7,CLOUDY,0,1,17600.0,DIJKSTRA,0.944,17,2,True,0.56
SIM_2025_V1_000255,SEG_PAR_LON_0255,2025-11-21 03:56:03.086951,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3635249,1764751,20,236,1.8,FOG,25,0,10800.0,DIJKSTRA,0.892,5,1,True,0.04
SIM_2025_V9_000768,SEG_TOR_NEW_0768,2025-11-21 04:14:19.753946,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3606460,1493540,22,145,1.7,HEAVY_SNOW,0,0,10200.0,DIJKSTRA,0.813,19,2,True,0.07
SIM_2025_V5_000829,SEG_SÃO_PAR_0829,2025-11-21 04:27:59.352617,São Paulo,-23.5505,-46.6333,Paris,48.8566,2.3522,9704.0,6200000,3926062,2273938,20,229,2.1,CLOUDY,0,1,12400.0,GENETIC,0.929,7,3,True,0.97
SIM_2025_V1_000254,SEG_NEW_PAR_0254,2025-11-21 04:38:45.200366,New York,40.7128,-74.006,Paris,48.8566,2.3522,8524.0,5200000,4094616,1105384,21,213,1.5,HEAVY_SNOW,0,1,10400.0,QUANTUM,0.945,9,1,True,0.85
SIM_2025_V8_000475,SEG_TOR_CAI_0475,2025-11-21 05:00:14.117232,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,4267783,1332217,22,133,2.6,CLEAR,22,2,11200.0,A_STAR,0.861,16,3,True,1.24
SIM_2025_V5_000281,SEG_SÃO_TOR_0281,2025-11-21 05:19:52.280550,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,4466181,1633819,21,225,1.9,CLEAR,0,1,12200.0,DIJKSTRA,0.893,11,1,True,0.83
SIM_2025_V5_000338,SEG_TOK_CAI_0338,2025-11-21 05:20:03.994606,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,5111870,2888130,20,223,1.6,FOG,0,2,16000.0,GENETIC,0.801,16,3,True,1.2
SIM_2025_V5_000214,SEG_LON_MUM_0214,2025-11-21 05:22:42.411253,London,51.5074,-0.1278,Mumbai,19.076,72.8777,8867.0,7400000,4817106,2582894,20,211,3.0,HEAVY_SNOW,28,1,14800.0,DIJKSTRA,0.954,10,3,True,0.89
SIM_2025_V5_000448,SEG_TOK_PAR_0448,2025-11-21 05:28:26.909655,Tokyo,35.6762,139.6503,Paris,48.8566,2.3522,15310.0,6700000,4683674,2016326,22,208,1.7,CLOUDY,29,3,13400.0,GENETIC,0.926,16,1,True,1.53
SIM_2025_V2_000239,SEG_MUM_SÃO_0239,2025-11-21 05:29:39.837351,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,6421766,1778234,21,144,2.0,RAIN,23,2,16400.0,GENETIC,0.968,11,1,True,1.41
SIM_2025_V2_000601,SEG_MOS_SÃO_0601,2025-11-21 05:39:09.798697,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,6869952,1730048,22,174,3.2,FOG,0,2,17200.0,A_STAR,0.94,19,3,True,1.28
SIM_2025_V7_000454,SEG_TOR_MOS_0454,2025-11-21 05:39:53.915133,Toronto,43.6532,-79.3832,Moscow,55.7558,37.6173,13056.0,6700000,5281599,1418401,20,140,1.5,WIND,16,2,13400.0,A_STAR,0.885,18,3,True,1.31
SIM_2025_V6_000450,SEG_NEW_LON_0450,2025-11-21 05:55:52.912702,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,4155391,2044609,23,229,1.7,CLOUDY,29,1,12400.0,A_STAR,0.753,18,1,True,0.83
SIM_2025_V4_000915,SEG_MOS_NEW_0915,2025-11-21 06:08:38.194720,Moscow,55.7558,37.6173,New York,40.7128,-74.006,12502.0,7600000,4932988,2667012,22,239,2.2,CLOUDY,0,2,15200.0,A_STAR,0.911,7,3,True,1.25
SIM_2025_V3_000135,SEG_TOR_MUM_0135,2025-11-21 06:18:54.354840,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4951685,1348315,20,133,1.6,WIND,0,3,12600.0,GENETIC,0.801,17,1,True,1.71
SIM_2025_V6_000980,SEG_TOK_MUM_0980,2025-11-21 06:47:40.170921,Tokyo,35.6762,139.6503,Mumbai,19.076,72.8777,7637.0,8700000,5990914,2709086,22,157,3.2,LIGHT_SNOW,17,1,17400.0,GENETIC,0.962,11,2,True,0.76
SIM_2025_V4_000821,SEG_TOR_PAR_0821,2025-11-21 06:48:02.786473,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,2866851,1433149,22,231,2.3,FOG,0,1,8600.0,DIJKSTRA,0.908,5,2,True,0.91
SIM_2025_V9_000895,SEG_TOR_PAR_0895,2025-11-21 07:11:33.624617,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,2684417,1615583,21,168,2.5,RAIN,0,1,8600.0,DIJKSTRA,0.891,11,1,True,0.91
SIM_2025_V3_000919,SEG_MUM_SÃO_0919,2025-11-21 07:11:38.001175,Mumbai,19.076,72.8777,São Paulo,-23.5505,-46.6333,14084.0,8200000,6477980,1722020,20,123,2.9,LIGHT_SNOW,22,2,16400.0,A_STAR,0.939,13,2,True,1.41
SIM_2025_V3_000278,SEG_PAR_NEW_0278,2025-11-21 07:21:04.999990,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3552922,1647078,21,144,1.7,RAIN,6,1,10400.0,DIJKSTRA,0.918,7,3,True,0.85
SIM_2025_V10_000223,SEG_NEW_LON_0223,2025-11-21 07:22:12.825956,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,3743179,2456821,20,158,2.9,RAIN,0,1,12400.0,A_STAR,0.879,13,1,True,0.83
SIM_2025_V10_000445,SEG_LON_SYD_0445,2025-11-21 07:29:06.625922,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3155561,1844439,21,221,3.1,FOG,0,3,10000.0,DIJKSTRA,0.761,17,1,True,1.93
SIM_2025_V10_000878,SEG_MOS_MUM_0878,2025-11-21 07:33:37.697948,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,7013523,1786477,20,213,3.3,RAIN,0,1,17600.0,DIJKSTRA,0.803,13,2,True,0.56
SIM_2025_V4_000887,SEG_SÃO_LON_0887,2025-11-21 07:41:08.119356,São Paulo,-23.5505,-46.6333,London,51.5074,-0.1278,9801.0,7200000,4844808,2355192,21,125,2.7,RAIN,0,1,14400.0,A_STAR,0.859,9,2,True,0.98
SIM_2025_V5_000305,SEG_CAI_PAR_0305,2025-11-21 07:44:58.373569,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,4227789,1472211,22,230,2.8,HEAVY_SNOW,7,0,11400.0,A_STAR,0.751,18,2,True,0.38
SIM_2025_V3_000808,SEG_CAI_TOR_0808,2025-11-21 08:02:13.282637,Cairo,30.0444,31.2357,Toronto,43.6532,-79.3832,12371.0,5600000,3435309,2164691,23,168,2.5,WIND,0,2,11200.0,QUANTUM,0.941,10,2,True,1.24
SIM_2025_V4_000341,SEG_PAR_CAI_0341,2025-11-21 08:05:01.969121,Paris,48.8566,2.3522,Cairo,30.0444,31.2357,3826.0,5700000,3582015,2117985,23,156,3.4,RAIN,0,0,11400.0,DIJKSTRA,0.888,7,3,True,0.38
SIM_2025_V1_000745,SEG_NEW_MOS_0745,2025-11-21 08:18:01.431256,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,6045314,1554686,21,201,3.1,RAIN,0,2,15200.0,QUANTUM,0.809,12,2,True,1.25
SIM_2025_V3_000193,SEG_TOR_SÃO_0193,2025-11-21 08:34:30.430171,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,4631935,1468065,22,144,2.3,FOG,24,1,12200.0,A_STAR,0.963,6,2,True,0.83
SIM_2025_V10_000765,SEG_MUM_LON_0765,2025-11-21 08:36:45.423433,Mumbai,19.076,72.8777,London,51.5074,-0.1278,8867.0,7400000,4638216,2761784,21,135,3.4,LIGHT_SNOW,27,1,14800.0,A_STAR,0.769,16,2,True,0.89
SIM_2025_V9_000950,SEG_MUM_NEW_0950,2025-11-21 08:42:50.551025,Mumbai,19.076,72.8777,New York,40.7128,-74.006,16480.0,7200000,5679103,1520897,21,151,3.4,CLOUDY,0,3,14400.0,QUANTUM,0.799,12,2,True,1.65
SIM_2025_V2_000579,SEG_SYD_TOR_0579,2025-11-21 08:46:20.178627,Sydney,-33.8688,151.2093,Toronto,43.6532,-79.3832,27003.0,3900000,2869140,1030860,23,185,1.9,CLOUDY,0,5,7800.0,QUANTUM,0.976,6,3,True,2.7
SIM_2025_V4_000440,SEG_SÃO_SYD_0440,2025-11-21 08:51:20.117679,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,4255115,1544885,21,120,2.2,WIND,29,4,11600.0,QUANTUM,0.916,10,2,True,2.2
SIM_2025_V3_000164,SEG_CAI_MOS_0164,2025-11-21 08:52:47.178289,Cairo,30.0444,31.2357,Moscow,55.7558,37.6173,2941.0,8100000,6335811,1764189,22,218,3.0,LIGHT_SNOW,0,0,16200.0,GENETIC,0.938,7,1,True,0.29
SIM_2025_V8_000799,SEG_MUM_TOR_0799,2025-11-21 08:58:14.269890,Mumbai,19.076,72.8777,Toronto,43.6532,-79.3832,17120.0,6300000,4853166,1446834,21,132,1.7,WIND,0,3,12600.0,GENETIC,0.925,10,2,True,1.71
SIM_2025_V1_000315,SEG_PAR_SYD_0315,2025-11-21 09:07:09.839354,Paris,48.8566,2.3522,Sydney,-33.8688,151.2093,18903.0,4000000,2933182,1066818,23,185,3.1,FOG,0,3,8000.0,DIJKSTRA,0.88,7,1,True,1.89
SIM_2025_V3_000096,SEG_MUM_CAI_0096,2025-11-21 09:18:55.185740,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,4960342,2739658,20,133,2.5,HEAVY_SNOW,0,0,15400.0,DIJKSTRA,0.928,9,2,True,0.48
SIM_2025_V3_000308,SEG_PAR_MOS_0308,2025-11-21 09:25:43.277098,Paris,48.8566,2.3522,Moscow,55.7558,37.6173,3989.0,6800000,5319197,1480803,21,224,2.9,FOG,25,0,13600.0,GENETIC,0.829,8,3,True,0.4
SIM_2025_V1_000367,SEG_CAI_MUM_0367,2025-11-21 09:28:42.601293,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,4791025,2908975,20,177,2.8,HEAVY_SNOW,0,0,15400.0,A_STAR,0.831,15,2,True,0.48
SIM_2025_V8_000010,SEG_PAR_LON_0010,2025-11-21 09:33:47.613645,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3393209,2006791,22,123,2.1,CLEAR,26,0,10800.0,A_STAR,0.876,15,3,True,0.04
SIM_2025_V8_000325,SEG_PAR_TOR_0325,2025-11-21 09:56:35.967357,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,2685794,1614206,20,155,3.4,RAIN,0,1,8600.0,A_STAR,0.89,9,2,True,0.91
SIM_2025_V3_000818,SEG_NEW_TOK_0818,2025-11-21 09:59:45.272781,New York,40.7128,-74.006,Tokyo,35.6762,139.6503,23722.0,7500000,4630466,2869534,21,163,2.8,HEAVY_SNOW,0,4,15000.0,GENETIC,0.807,6,2,True,2.37
SIM_2025_V4_000171,SEG_TOK_CAI_0171,2025-11-21 10:00:11.430685,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,5393879,2606121,20,146,3.1,FOG,0,2,16000.0,QUANTUM,0.915,11,2,True,1.2
SIM_2025_V2_000123,SEG_TOR_PAR_0123,2025-11-21 10:07:30.802838,Toronto,43.6532,-79.3832,Paris,48.8566,2.3522,9091.0,4300000,3126677,1173323,20,225,2.0,CLOUDY,26,1,8600.0,A_STAR,0.974,6,3,True,0.91
SIM_2025_V2_000302,SEG_LON_PAR_0302,2025-11-21 10:08:58.475377,London,51.5074,-0.1278,Paris,48.8566,2.3522,403.0,5400000,4253842,1146158,20,151,2.8,LIGHT_SNOW,5,0,10800.0,GENETIC,0.923,14,2,True,0.04
SIM_2025_V5_000903,SEG_TOR_SYD_0903,2025-11-21 10:10:51.725320,Toronto,43.6532,-79.3832,Sydney,-33.8688,151.2093,27003.0,3900000,3030967,869033,21,192,2.3,CLOUDY,14,5,7800.0,GENETIC,0.844,17,3,True,2.7
SIM_2025_V7_000660,SEG_LON_TOK_0660,2025-11-21 10:14:12.414977,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5364996,2335004,23,193,2.2,WIND,0,3,15400.0,QUANTUM,0.775,18,3,True,1.56
SIM_2025_V7_000807,SEG_CAI_NEW_0807,2025-11-21 10:20:01.830885,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,5187935,1312065,20,222,3.0,FOG,14,2,13000.0,DIJKSTRA,0.889,18,3,True,1.17
SIM_2025_V2_000559,SEG_SÃO_SYD_0559,2025-11-21 10:23:15.827624,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,3500051,2299949,21,207,1.8,CLEAR,0,4,11600.0,DIJKSTRA,0.805,17,2,True,2.2
SIM_2025_V5_000161,SEG_PAR_LON_0161,2025-11-21 10:38:20.481565,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3527655,1872345,21,208,2.9,LIGHT_SNOW,0,0,10800.0,QUANTUM,0.767,17,1,True,0.04
SIM_2025_V6_000777,SEG_SÃO_SYD_0777,2025-11-21 10:56:18.169550,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,3615124,2184876,23,124,3.0,CLEAR,27,4,11600.0,A_STAR,0.764,20,1,True,2.2
SIM_2025_V7_000363,SEG_NEW_MUM_0363,2025-11-21 11:07:36.801277,New York,40.7128,-74.006,Mumbai,19.076,72.8777,16480.0,7200000,5340129,1859871,23,209,2.3,WIND,0,3,14400.0,A_STAR,0.971,17,1,True,1.65
SIM_2025_V10_000700,SEG_PAR_SÃO_0700,2025-11-21 11:13:39.111678,Paris,48.8566,2.3522,São Paulo,-23.5505,-46.6333,9704.0,6200000,4146096,2053904,22,156,2.0,LIGHT_SNOW,0,1,12400.0,QUANTUM,0.971,20,1,True,0.97
SIM_2025_V5_000496,SEG_MOS_LON_0496,2025-11-21 11:21:44.739845,Moscow,55.7558,37.6173,London,51.5074,-0.1278,4216.0,7800000,5706593,2093407,22,207,3.1,FOG,0,0,15600.0,DIJKSTRA,0.901,8,1,True,0.42
SIM_2025_V1_000856,SEG_MUM_MOS_0856,2025-11-21 11:24:44.877289,Mumbai,19.076,72.8777,Moscow,55.7558,37.6173,5648.0,8800000,6977821,1822179,22,232,2.6,RAIN,0,1,17600.0,GENETIC,0.951,13,1,True,0.56
SIM_2025_V5_000556,SEG_LON_MUM_0556,2025-11-21 11:42:11.517430,London,51.5074,-0.1278,Mumbai,19.076,72.8777,8867.0,7400000,4987669,2412331,22,232,3.0,CLEAR,0,1,14800.0,DIJKSTRA,0.863,6,2,True,0.89
SIM_2025_V2_000992,SEG_MOS_SÃO_0992,2025-11-21 11:42:52.212569,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,6196527,2403473,20,186,1.6,FOG,0,2,17200.0,QUANTUM,0.822,15,3,True,1.28
SIM_2025_V8_000614,SEG_PAR_MUM_0614,2025-11-21 11:50:00.856751,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4568846,1831154,20,140,3.3,HEAVY_SNOW,10,1,12800.0,DIJKSTRA,0.82,12,2,True,0.85
SIM_2025_V2_000086,SEG_NEW_MOS_0086,2025-11-21 12:07:59.616373,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,4730610,2869390,22,170,2.0,HEAVY_SNOW,0,2,15200.0,DIJKSTRA,0.896,15,3,True,1.25
SIM_2025_V1_000459,SEG_PAR_TOR_0459,2025-11-21 12:12:56.632079,Paris,48.8566,2.3522,Toronto,43.6532,-79.3832,9091.0,4300000,3081246,1218754,20,158,2.4,FOG,0,1,8600.0,A_STAR,0.948,11,3,True,0.91
SIM_2025_V5_000323,SEG_SÃO_MOS_0323,2025-11-21 12:27:21.529246,São Paulo,-23.5505,-46.6333,Moscow,55.7558,37.6173,12843.0,8600000,5793995,2806005,20,166,3.4,HEAVY_SNOW,0,2,17200.0,DIJKSTRA,0.808,15,3,True,1.28
SIM_2025_V7_000184,SEG_CAI_PAR_0184,2025-11-21 12:37:32.275431,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,4417217,1282783,22,191,2.7,RAIN,0,0,11400.0,GENETIC,0.797,18,3,True,0.38
SIM_2025_V7_000571,SEG_TOK_SÃO_0571,2025-11-21 12:43:55.718301,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,5469065,3030935,21,152,2.4,RAIN,0,4,17000.0,QUANTUM,0.869,6,2,True,2.17
SIM_2025_V3_000763,SEG_TOR_NEW_0763,2025-11-21 12:47:23.494369,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,4035568,1064432,23,200,3.2,RAIN,0,0,10200.0,A_STAR,0.988,14,3,True,0.07
SIM_2025_V4_000870,SEG_TOR_CAI_0870,2025-11-21 12:50:28.800470,Toronto,43.6532,-79.3832,Cairo,30.0444,31.2357,12371.0,5600000,3929237,1670763,21,201,2.5,LIGHT_SNOW,0,2,11200.0,DIJKSTRA,0.932,8,3,True,1.24
SIM_2025_V3_000866,SEG_TOR_SÃO_0866,2025-11-21 12:54:44.157589,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,3969360,2130640,21,166,2.3,FOG,2,1,12200.0,QUANTUM,0.757,11,1,True,0.83
SIM_2025_V4_000581,SEG_CAI_LON_0581,2025-11-21 13:01:53.678000,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4192720,2507280,23,238,2.1,FOG,22,0,13400.0,DIJKSTRA,0.775,9,2,True,0.42
SIM_2025_V4_000909,SEG_LON_TOK_0909,2025-11-21 13:03:32.333193,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5597613,2102387,22,198,3.2,RAIN,0,3,15400.0,GENETIC,0.968,6,3,True,1.56
SIM_2025_V3_000372,SEG_PAR_LON_0372,2025-11-21 13:39:01.939205,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,4210830,1189170,21,236,3.1,FOG,0,0,10800.0,GENETIC,0.962,16,3,True,0.04
SIM_2025_V9_000860,SEG_LON_CAI_0860,2025-11-21 13:55:42.500656,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,5165602,1534398,21,178,1.8,HEAVY_SNOW,26,0,13400.0,A_STAR,0.97,12,1,True,0.42
SIM_2025_V4_000331,SEG_TOK_PAR_0331,2025-11-21 14:12:10.018834,Tokyo,35.6762,139.6503,Paris,48.8566,2.3522,15310.0,6700000,5060349,1639651,20,237,2.4,LIGHT_SNOW,25,3,13400.0,A_STAR,0.962,15,3,True,1.53
SIM_2025_V9_000832,SEG_TOR_SÃO_0832,2025-11-21 14:25:53.390539,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,4099898,2000102,23,133,2.1,FOG,0,1,12200.0,DIJKSTRA,0.916,12,3,True,0.83
