request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000048,2025-11-04T10:20:56.743Z,CH_RW_91973,16.347815888646327,47.892552364376186,Yemen,Africa/Djibouti,"Dear Santa, I have been very very good this year. For Christmas, I would really like art supplies and maybe science kit. I promise to help with chores. Love, Ariel",CREATIVE,3,0.777,1,de,stocking,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000379,2025-11-04T11:31:11.114Z,CH_IQ_84130,58.75483449522035,25.329802017739297,Estonia,Asia/Thimphu,"Dear Santa, I have been very helpful this year. For Christmas, I would really like LEGO set and maybe action figure. I promise to help with chores. Love, Heidi",TOYS,3,0.774,3,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000328,2025-11-04T12:13:18.902Z,CH_AL_49599,46.60018851981054,1.8865110324044625,France,Europe/Sarajevo,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like building blocks and maybe musical instrument. I promise to share with my siblings. Love, Tara",CREATIVE,3,0.813,4,zh,tree,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000053,2025-11-04T15:24:42.691Z,CH_DK_19807,39.325445563461834,-4.834664507768315,Spain,Africa/Algiers,"Dear Santa, I have been very kind this year. For Christmas, I would really like bicycle and maybe tennis racket. I promise to do my homework. Love, Adam",SPORTS,3,0.788,3,pt,mailbox,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000695,2025-11-04T15:37:08.817Z,CH_HT_45305,-6.866430644410158,-75.04906377856437,Peru,Asia/Bahrain,"Dear Santa, I have been very very good this year. For Christmas, I would really like rollerblades and maybe basketball. I promise to share with my siblings. Love, Frank",SPORTS,3,0.982,4,en,tree,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000787,2025-11-04T16:24:20.230Z,CH_AU_21338,-20.640810815199288,161.21247797207707,New Caledonia,Europe/Vaduz,"Hi Santa! My name is Harold and I am 7 years old. This year I want craft kit, building blocks, and science kit. I've been good and helped my brother. Thank you!",CREATIVE,3,0.822,4,de,tree,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000914,2025-11-04T16:59:30.949Z,CH_MC_46125,13.823231669010864,-60.977862704688384,Saint Lucia,Europe/Bucharest,"Hi Santa! My name is Joseph and I am 11 years old. This year I want puzzle, board game, and action figure. I've been kind and helped my brother. Thank you!",TOYS,3,0.936,4,it,tree,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000014,2025-11-04T17:02:45.573Z,CH_SK_30289,-16.527324872000552,168.107258785635,Vanuatu,Europe/Amsterdam,"Hi Santa! My name is Patricia and I am 3 years old. This year I want headphones, tablet, and robot. I've been trying my best and helped my brother. Thank you!",ELECTRONICS,3,0.676,2,en,chimney,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000776,2025-11-04T17:40:46.566Z,CH_VN_32087,4.140080828312372,-56.074787688646204,Suriname,America/Dominica,"Santa, please bring me puzzle for Christmas. I really need it because my old one broke. I've been good all year. From James",TOYS,3,0.601,5,en,chimney,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000175,2025-11-04T18:20:57.638Z,CH_VA_22193,24.775686322341837,-78.0034869038334,Bahamas,Africa/Addis_Ababa,"Hi Santa! My name is Gregory and I am 7 years old. This year I want doll, puzzle, and stuffed animal. I've been trying my best and helped my dad. Thank you!",TOYS,3,0.618,2,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000185,2025-11-04T18:42:31.408Z,CH_TO_12612,23.01173352032249,-80.83194658862728,Cuba,America/Costa_Rica,"Dear Santa, I have been very good this year. For Christmas, I would really like chapter book and maybe educational book. I promise to do my homework. Love, Samantha",BOOKS,3,0.811,1,pt,tree,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000968,2025-11-04T18:50:12.812Z,CH_CH_62793,-16.526573785603972,168.10665700036088,Vanuatu,Asia/Karachi,"Santa, please bring me bicycle for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Kaylee",SPORTS,3,0.872,1,ja,mailbox,"""""""[{""""""""item_name"""""""": """"""""bicycle"""""""""""
REQ_2025_00000654,2025-11-04T19:16:44.613Z,CH_BJ_23237,-31.76466564330471,-71.32163590213212,Chile,Africa/Tripoli,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like headphones and maybe tablet. I promise to help with chores. Love, Teresa",ELECTRONICS,3,0.651,1,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000499,2025-11-04T19:32:48.194Z,CH_GH_78350,63.2487224783952,25.918615513079686,Finland,America/Tegucigalpa,"Santa, please bring me gaming console for Christmas. I really need it because it would help me in school. I've been very good all year. From Mike",ELECTRONICS,3,0.729,4,en,chimney,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000681,2025-11-04T19:53:12.584Z,CH_RS_10350,17.738455592462323,9.326347906656656,Niger,Europe/London,"Santa, please bring me coloring book for Christmas. I really need it because I want to learn. I've been kind all year. From Patricia",BOOKS,3,0.913,2,es,tree,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000481,2025-11-04T20:02:04.764Z,CH_MD_21255,15.42693477368707,-61.34126941811128,Dominica,Africa/Brazzaville,"Hi Santa! My name is Rebecca and I am 5 years old. This year I want skateboard, rollerblades, and tennis racket. I've been very good and helped my brother. Thank you!",SPORTS,3,0.725,2,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000123,2025-11-04T20:26:17.944Z,CH_NE_60132,8.609333649099518,151.8320800399487,Micronesia,Pacific/Fiji,"Hi Santa! My name is Bruce and I am 3 years old. This year I want board game, LEGO set, and action figure. I've been very good and helped my brother. Thank you!",TOYS,3,0.779,4,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""board game"""""""""""
REQ_2025_00000336,2025-11-04T20:52:39.124Z,CH_ZA_78597,-24.77724798305632,134.75195624533646,Australia,America/Havana,"Dear Santa, I have been very kind this year. For Christmas, I would really like puzzle and maybe board game. I promise to help with chores. Love, Taylor",TOYS,3,0.956,1,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000154,2025-11-04T21:26:04.153Z,CH_VN_31922,-13.292459447317247,-176.2048499667679,Wallis and Futuna,Africa/Blantyre,"Santa, please bring me building blocks for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Patricia",CREATIVE,3,0.633,1,de,stocking,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000370,2025-11-04T21:43:53.960Z,CH_IS_47274,-29.605109937324002,28.33235462725307,Lesotho,Europe/Luxembourg,"Hi Santa! My name is Michael and I am 7 years old. This year I want smartwatch, gaming console, and headphones. I've been excellent and helped my dad. Thank you!",ELECTRONICS,3,0.782,2,fr,stocking,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000520,2025-11-04T21:59:45.367Z,CH_HT_22755,8.031208440420508,-1.0823911652668443,Ghana,America/Lima,"Hi Santa! My name is Paul and I am 8 years old. This year I want basketball, bicycle, and soccer ball. I've been kind and helped my grandparents. Thank you!",SPORTS,3,0.652,5,en,stocking,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000696,2025-11-04T22:52:55.253Z,CH_TD_28541,12.907549241314475,-61.277586355925216,Saint Vincent and the Grenadines,Europe/Andorra,"Santa, please bring me drone for Christmas. I really need it because all my friends have one. I've been excellent all year. From Cynthia",ELECTRONICS,3,0.921,4,zh,tree,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000581,2025-11-04T23:53:32.387Z,CH_MZ_78248,-8.640475549839266,179.1587041030223,Tuvalu,America/Guatemala,"Hi Santa! My name is Tiffany and I am 8 years old. This year I want doll, board game, and stuffed animal. I've been excellent and helped my brother. Thank you!",TOYS,3,0.889,4,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000901,2025-11-05T01:30:05.801Z,CH_LK_86854,-1.9625072201856697,30.06113420155704,Rwanda,Africa/Casablanca,"Dear Santa, I have been very very good this year. For Christmas, I would really like basketball and maybe bicycle. I promise to do my homework. Love, Molly",SPORTS,3,0.899,1,de,mailbox,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000510,2025-11-05T01:48:17.745Z,CH_DO_54175,34.92071027606298,32.891241186103024,Cyprus,Asia/Ashgabat,"Hi Santa! My name is Heather and I am 3 years old. This year I want doll, puzzle, and LEGO set. I've been helpful and helped my brother. Thank you!",TOYS,3,0.842,3,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000166,2025-11-05T02:26:54.234Z,CH_AU_57329,33.09419933836375,44.17680512735674,Iraq,Africa/Maputo,"Hi Santa! My name is Sheryl and I am 6 years old. This year I want basketball, bicycle, and skateboard. I've been kind and helped my grandparents. Thank you!",SPORTS,3,0.974,2,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000157,2025-11-05T03:50:00.912Z,CH_GY_17770,-11.874528045342263,17.568243808727658,Angola,Atlantic/Reykjavik,"Hi Santa! My name is Alexander and I am 5 years old. This year I want comic book, coloring book, and educational book. I've been helpful and helped my dad. Thank you!",BOOKS,3,0.997,2,fr,tree,"""""""[{""""""""item_name"""""""": """"""""comic book"""""""""""
REQ_2025_00000920,2025-11-05T03:51:37.873Z,CH_GN_15789,-5.680968609019571,144.25074679611828,Papua New Guinea,Africa/Tunis,"Dear Santa, I have been very good this year. For Christmas, I would really like action figure and maybe doll. I promise to help with chores. Love, Kara",TOYS,3,0.79,3,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000976,2025-11-05T03:53:30.975Z,CH_AZ_45169,-16.526896221340845,168.1103396042808,Vanuatu,America/Guyana,"Hi Santa! My name is Kelsey and I am 3 years old. This year I want toy car, LEGO set, and doll. I've been helpful and helped my sister. Thank you!",TOYS,3,0.7,5,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""toy car"""""""""""
REQ_2025_00000202,2025-11-05T04:09:51.593Z,CH_BH_60667,18.22637693816965,-66.48654997118847,Puerto Rico,Europe/Bratislava,"Dear Santa, I have been very excellent this year. For Christmas, I would really like building blocks and maybe craft kit. I promise to share with my siblings. Love, Deborah",CREATIVE,3,0.62,5,de,tree,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000971,2025-11-05T04:27:13.813Z,CH_LC_81660,4.8438113785878345,-58.6388065849236,Guyana,Atlantic/Cape_Verde,"Santa, please bring me puzzle for Christmas. I really need it because all my friends have one. I've been excellent all year. From William",TOYS,3,0.947,2,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000655,2025-11-05T04:47:01.455Z,CH_SE_54146,46.12307000793597,14.815679281338264,Slovenia,Asia/Dushanbe,"Hi Santa! My name is Stacey and I am 11 years old. This year I want basketball, soccer ball, and skateboard. I've been kind and helped my sister. Thank you!",SPORTS,3,0.959,3,es,chimney,"""""""[{""""""""item_name"""""""": """"""""basketball"""""""""""
REQ_2025_00000916,2025-11-05T05:02:33.830Z,CH_JM_29542,17.17167849696176,96.00264001050729,Myanmar,America/Dominica,"Santa, please bring me comic book for Christmas. I really need it because my old one broke. I've been helpful all year. From Lynn",BOOKS,3,0.983,3,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""comic book"""""""""""
REQ_2025_00000152,2025-11-05T05:55:21.815Z,CH_VC_50026,1.5344669415972996,32.21792831453386,Uganda,Europe/Madrid,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been very good all year. From Monique",ELECTRONICS,3,0.647,3,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000130,2025-11-05T06:11:27.888Z,CH_LU_71112,15.420783154715808,-61.340025155616935,Dominica,Europe/Monaco,"Hi Santa! My name is Jennifer and I am 10 years old. This year I want robot, drone, and gaming console. I've been very good and helped my sister. Thank you!",ELECTRONICS,3,0.813,3,it,stocking,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000077,2025-11-05T09:02:09.739Z,CH_HR_55793,17.224699890075858,-61.957187282279875,Antigua and Barbuda,Pacific/Efate,"Santa, please bring me smartwatch for Christmas. I really need it because I want to learn. I've been kind all year. From Jessica",ELECTRONICS,3,0.74,2,de,chimney,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000375,2025-11-05T10:43:56.385Z,CH_DJ_47309,17.17193687795291,96.00007575510206,Myanmar,Asia/Dubai,"Hi Santa! My name is George and I am 3 years old. This year I want educational book, chapter book, and comic book. I've been excellent and helped my sister. Thank you!",BOOKS,3,0.738,3,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000357,2025-11-05T10:56:08.014Z,CH_KZ_94523,61.156334492145525,8.789711201961918,Norway,Africa/Lome,"Hi Santa! My name is Jennifer and I am 6 years old. This year I want stuffed animal, doll, and board game. I've been very good and helped my mom. Thank you!",TOYS,3,0.746,2,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000852,2025-11-05T11:31:31.132Z,CH_BI_15624,-23.17129118212059,24.592151865402094,Botswana,Asia/Kabul,"Dear Santa, I have been very excellent this year. For Christmas, I would really like robot and maybe headphones. I promise to be kind to others. Love, Donna",ELECTRONICS,3,0.948,4,en,tree,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000218,2025-11-05T12:51:35.842Z,CH_CI_65278,23.65722517059071,-102.00414908943347,Mexico,Europe/Zurich,"Hi Santa! My name is Jason and I am 8 years old. This year I want chapter book, picture book, and coloring book. I've been trying my best and helped my brother. Thank you!",BOOKS,3,0.86,2,es,tree,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000931,2025-11-05T14:01:44.192Z,CH_FJ_71251,8.778290632669801,1.022246924168093,Togo,Europe/Bratislava,"Hi Santa! My name is Donna and I am 5 years old. This year I want coloring book, picture book, and chapter book. I've been trying my best and helped my grandparents. Thank you!",BOOKS,3,0.611,5,en,chimney,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000757,2025-11-05T14:41:48.108Z,CH_GM_39662,-14.299299098072503,-170.71658440544977,American Samoa,America/Managua,"Santa, please bring me skateboard for Christmas. I really need it because my old one broke. I've been very good all year. From Rebekah",SPORTS,3,0.985,3,fr,mailbox,"""""""[{""""""""item_name"""""""": """"""""skateboard"""""""""""
REQ_2025_00000989,2025-11-05T16:00:46.957Z,CH_CL_27527,33.84654007250516,9.40352515963972,Tunisia,Asia/Magadan,"Dear Santa, I have been very helpful this year. For Christmas, I would really like smartwatch and maybe robot. I promise to do my homework. Love, Richard",ELECTRONICS,3,0.676,1,fr,tree,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000674,2025-11-05T16:13:19.128Z,CH_NR_43033,1.6111721385402784,10.516071512803055,Equatorial Guinea,Asia/Dhaka,"Santa, please bring me headphones for Christmas. I really need it because it would help me in school. I've been kind all year. From Michelle",ELECTRONICS,3,0.765,3,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000747,2025-11-05T16:22:12.946Z,CH_FR_16094,-12.074792699930093,96.83806384169579,Cocos (Keeling) Islands,Asia/Bahrain,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like stuffed animal and maybe LEGO set. I promise to share with my siblings. Love, Kevin",TOYS,3,0.816,5,fr,tree,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
